observations,response_var_0,response_var_1
0,-1.2451712990808648,0.5630114704178849
1,-0.9938689981498982,-0.11717905134902801
2,-0.5136281609822583,0.19743927702235023
3,0.4030877160872275,0.07372266714190445
4,0.9349579605106955,-0.8261725489089626
5,-1.9670395060089534,-0.7494643226309567
6,-0.47667850358570263,0.5212926246861915
7,-0.03202459766439261,-0.0848212713510582
8,0.982803510744883,-0.8645425119812714
9,-0.4764410437348276,-0.9640158669409661
10,0.28159615245276043,1.2178432334776634
11,0.4109535313169018,-0.7445553523718647
12,-1.114432559624257,1.0889950292307033
13,0.5002756526043319,1.3546398049922272
14,0.150273476302158,0.8132566083362779
15,-0.3214070713955479,-1.396840203766808
16,0.24844272033069886,-0.5499845865389253
17,0.04017655839155917,-0.416647618288055
18,0.2977109657537088,-0.3322868288475312
19,1.539941382900998,1.5572263614480366
20,0.370100621653141,0.18804483292054444
21,0.7393990027364494,0.4753782242407197
22,-1.99571136479289,-1.2976416643779591
23,-0.09674897344697428,-0.331425524960583
24,1.2872570461759636,-1.0445252215104466
25,-1.5802318132822717,-0.9581389650947676
26,1.333740977343515,1.2008702723052262
27,1.4035497161771289,-0.657132102296282
28,-0.5886733268233301,-1.4123980820505735
29,0.35457929643558816,-1.1087572870655358
30,-0.32436924762682484,-1.2509517367260719
31,-1.5294301335926292,1.2830788469089034
32,1.004998488046101,-2.076103272325632
33,0.8879304485006149,-0.29604255815600017
34,-1.6853522305566089,-0.9614141886254995
35,0.17698110870429834,0.13501352676503942
36,0.3243968190603248,-0.5517375302721192
37,-1.1365025693044777,-0.6549539043299082
38,0.3450985126192972,-0.7391804151116746
39,0.008548911476128776,0.035616411387967124
40,-0.23106348587815548,-0.3680549631636385
41,0.023832259328690528,1.7609173310970678
42,1.291667886448981,0.6484545665571585
43,0.5999530472681701,-1.4090760299773035
44,-0.5294320712875699,-0.6503270341585762
45,-0.6328606793649222,0.02427215061304549
46,-0.0905843229805862,-0.763014593564457
47,-0.2315038706195502,0.7183274002492207
48,1.015481280587636,-0.7985276900052674
49,0.5701772086213999,0.27972930311980077
50,-0.07822153115397097,-0.2808975257291781
51,-2.4633531937267494,0.1178083812012758
52,0.17155976113121335,-0.06790993336807788
53,-0.25248681856236554,-0.0762857149632755
54,-0.968353110127641,-0.4025807101624366
55,0.35827678606283414,0.6358828099446803
56,1.8524082270949958,0.377037324697183
57,-1.1413070485349248,1.301858396738579
58,0.8248761440626537,1.0685671390262532
59,-1.4965874139419943,-1.2202917670061775
60,-0.4800968546712561,-0.7151250208666197
61,-1.4089404999183848,0.5434556619745504
62,0.5212621817160263,-0.5054686016263185
63,0.7423149163165532,-0.547740625059363
64,-0.7692334310205297,0.02408551161720918
65,-0.10123978528404709,0.5147501730272637
66,2.504414211726655,0.06562905308772796
67,-0.45481016140231795,-0.26058149902597283
68,0.9720275118663503,-0.8482932838915149
69,-0.5429609990380376,-0.5413418573603419
70,-0.3553976377885197,0.025326180768868972
71,0.6706980457487408,-0.7899317687929226
72,0.09803599496705598,-0.5519759276992593
73,1.5980292070348312,-0.2955342738605842
74,0.6554669618363079,1.3473651638924893
75,-0.46125235788458935,-0.38018937858146834
76,0.48001492572634624,0.02915723520694534
77,2.3231969852123244,0.569556636707662
78,-0.6384051883179187,-0.16074895242596485
79,-0.6244625718308747,-0.3143173226321676
80,-0.4701948691862863,-0.10098220680912412
81,0.6544797694314943,0.15676063198848264
82,-2.199836566684559,0.2739391225772716
83,-0.4431098341505492,-0.6659749300021527
84,0.5089179004829784,0.2004067620690192
85,0.7725128621484503,5.132511247931476
86,1.0507330333556317,-1.4224755967098608
87,-0.04826373275830835,1.3508270742662254
88,0.9484959809512783,-1.3772665575591676
89,1.0661294751647106,0.9364120944370815
90,0.23749216644808696,-0.6239634544490048
91,-0.9312864137262671,-0.6350808214941785
92,0.29190803968147194,-0.08400410497084645
93,-0.42926697552474663,-1.575887646187287
94,1.7020774583031522,-0.8289232876046804
95,0.6906566810063232,-0.22594096780890002
96,-0.12033808269532806,0.9070860003140078
97,-0.04623052349563312,-1.351857273488162
98,-2.107777007597065,-0.021197426566725526
99,-1.0373524619505436,0.15018389319576514
100,1.7995650538150167,-0.5272733280648698
101,-0.6991683650582596,-1.201901023521178
102,-0.33059788157946146,-0.3822213531702355
103,-2.051308011704613,0.6101943471943156
104,-2.0657945251502166,-0.29325378138063035
105,1.49485641858411,-0.07549546717796221
106,-0.23376707338768826,-1.929294775358743
107,-0.435799768125152,-0.6691187528523969
108,0.48639799191666827,0.18931331140467691
109,0.3232565416784068,-1.1461313357911354
110,0.0692040242528936,-0.22594812763533784
111,1.483301553452045,0.05662085104527039
112,0.3231432100697074,2.5122759344563836
113,-1.728723799776747,-1.1496466294693963
114,-0.25991302777228575,-0.5319700809054574
115,-0.4774433718689164,0.32641948765747014
116,0.40685791863829335,-0.22689059233639577
117,0.9028897127715223,0.1920471025875933
118,1.0889368828657278,-0.6069937750344822
119,-1.7800150329564186,2.0827584558872263
120,0.47645629631579633,-0.599101355363104
121,0.4477692253222748,0.3202183074477529
122,1.1657780400176905,0.4874761255042598
123,0.5894370917774556,-1.3280939035924686
124,-0.31513804218397495,-0.13979843985352963
125,0.672264497624062,-0.5199095937550361
126,0.22973211864129975,-1.0220353073733799
127,-1.0451373277092062,-1.0359953086209244
128,-0.3892585627435829,-0.34406495199623033
129,-0.6095525378115909,0.11690025164450175
130,-1.1655089997653831,1.2869022881328083
131,-0.45592944684293857,-0.16851998801238613
132,-1.3677619033005113,1.490356643939499
133,-0.22457480667596175,0.3381162538444875
134,0.2588842483870563,-1.155675317552335
135,0.7228192760995347,2.1737917694850784
136,-0.5028459865144987,-0.851848855032064
137,-0.3994119282253298,-0.5139691015344142
138,0.21351339734935357,0.6687133143103671
139,-0.24451899800472504,-1.5165949977024906
140,0.09340144316300461,0.9287846141190392
141,-1.0691806893983644,1.0915736386640051
142,-0.1913971753696204,-0.10104602394701981
143,-0.924661176758058,-0.05111605686472182
144,-1.0566727122473298,-0.2744964697230871
145,-0.7399043025257588,-0.29126116319590584
146,-0.7886573342878113,-1.0090689552609096
147,0.9412668847362116,0.09246959644897959
148,-0.8291313629359536,-0.40341692321177913
149,-0.1515620178070208,1.6333879179468676
150,-0.3068559613470086,1.0101145108379526
151,-0.6680283389897428,-0.6752689726707931
152,-0.5643757812708166,0.40363346090688645
153,-1.5722709687625602,-0.03498056864484644
154,0.6058897312075351,-1.3958986179626485
155,-0.8224294066197211,-0.4086651743419481
156,-0.037505625464410525,0.4175597146735749
157,1.4769659730276912,0.2577704777437648
158,-0.36434259388594853,-0.7870101431353068
159,-0.5234043077346491,0.3678452567263091
160,-0.3141627604763306,0.6860112139376111
161,-0.6710792042911795,0.29910022922794427
162,1.3780362029377744,-0.7585360104455642
163,0.2762330938196458,-0.1898744002085967
164,0.9574238138600323,1.0926023442856128
165,-0.7612462918757458,0.24499422151716835
166,-1.2666682491232737,-0.41917764807550084
167,-1.539105779624859,0.4232823165689563
168,0.0577049973982655,-0.004908885229365703
169,1.6974061789137722,1.5906804680372286
170,-2.1597901591023514,0.9410672046109659
171,-0.45047799233988706,0.3364897809734278
172,-2.556874381175461,1.3100061201465802
173,0.8489707584566194,-0.5747981730932415
174,-0.8349184916478651,-0.2072658034903911
175,0.22185152326195312,0.29498662706576134
176,-1.0247636392755033,0.6282031716796438
177,-0.595953683041905,0.3656535775458984
178,-0.8264684264385758,0.8657910428416398
179,0.38010523415018804,-0.6027380288065142
180,0.1938456074768718,-0.23043616621810847
181,-0.39374019977292335,0.6022163481536962
182,0.19451667584403357,-0.2772454547187187
