observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
62,-0.9646567127027788,-1.3888092689061318,-0.8299145291271441,-1.3176418094662234
704,-1.2061449483983486,-1.1253166221229378,-0.7893149990765349,-1.8863603739995993
145,-0.3742427710512888,-0.6576779109561813,-0.8189266688637604,-0.8962188402525626
688,-0.43191776031374535,-0.6458477984532875,-0.9077055668638864,-0.6714224223896468
537,-0.1978847481264285,-0.6317135767338569,-0.9116995079105632,-0.5626502133951117
386,-0.3104636908375573,-0.8188011471579018,-1.0683741199742045,-0.841459225650717
666,-0.21494561637514414,-0.701227133809954,-1.5062288964002122,-0.9053144706071832
91,-0.3558538807647986,-5.5963382610955525,-0.9832545657391725,-1.9951112323610207
966,-2.8062941470374967,-1.5110997364023797,-0.7297859389965313,-0.7509851854901725
33,-0.4177438628755988,-1.0403768671255873,-1.6780993087097873,-2.0598120788715644
1008,-1.2138532645318547,-1.235345119614475,-0.8015423607299825,-0.7923800834966362
189,-0.17553360550651068,-0.9003464998820481,-0.6960711976578324,-0.7024163021528068
1032,-0.38718701459354593,-1.2589970246385238,-0.7870276985984846,-0.6928596539015776
82,-0.2897045679763437,-0.8569482607992556,-1.3485589171720525,-1.2072020159884527
594,-1.4767630497684932,-1.3687717079595147,-0.571570195429305,-0.5846212076614498
193,-0.16568429841342214,-2.1454385134423424,-0.7167317020316859,-0.5555939984648985
843,-0.19140900227933813,-1.4089570127229194,-0.7769582070392697,-1.0600202284896239
160,-0.2078476520671087,-0.6926379889932968,-0.8100086594324865,-0.5608876807204841
464,-0.33758118597525466,-0.601199487437834,-0.7848280099885949,-3.212885047191882
602,-1.7760678207982483,-2.135546709540506,-2.2508457585010997,-0.6013300651819474
293,-0.659382680903768,-0.9504963329368643,-0.6940507353685224,-0.5635876037819543
818,-0.8634981830490929,-0.6824866525009906,-1.103885785709056,-1.138894083218339
276,-0.5634140818713628,-0.7743968630127427,-0.737695329244828,-1.3137978348931734
163,-0.28402368222771435,-0.5738153056468213,-1.0010836999347619,-0.5691154410190468
759,-1.0129303830772747,-1.074206481468259,-1.410926591383924,-1.1544602160235276
857,-1.0686426932785889,-1.2767019223489156,-1.1475962593596356,-1.345025611598475
340,-0.6162972083905451,-0.9786986732672375,-0.7633370518999584,-0.7581762739937026
679,-0.6683146162135202,-2.2284755917672063,-0.7168471202837692,-0.6114847764807567
552,-0.9639417114225342,-1.1710822576775,-0.7412972017390389,-0.7763487037769569
1007,-0.48290102069699736,-1.194052183676343,-1.1252882666251718,-1.782256954977068
794,-1.0326483068637071,-0.6732338107168809,-1.808616272043077,-2.4929244629786846
508,-0.5552770252725222,-0.7611836278112113,-3.0577993982167953,-0.687352522371953
5,-0.5199461832427534,-0.9671576707069826,-0.7638767866978037,-0.6158678007976047
451,-1.1038705622855447,-0.7100876953865142,-2.9748957437048174,-1.080251398296595
1068,-0.21540802179217425,-1.0733749810809303,-0.7251760318533627,-0.5834715729382609
211,-0.3866466683984537,-0.7376340424182176,-0.7958103262751389,-0.9766441945899539
580,-1.1330554952880856,-0.7205787178038218,-0.7353842271057613,-1.8064490062263707
0,-0.22911738095216025,-1.377439968916809,-3.2714915978438213,-1.855228201158173
438,-0.15641304692596478,-1.0889018853029002,-1.5010077922215541,-0.6332592534067706
127,-0.4161654646821137,-0.742749020740998,-1.1498723915266413,-0.6326024009439204
837,-0.9449072445243727,-0.5973922797368986,-3.8104637266942123,-1.0528391443339433
102,-0.34070231210949875,-1.1359223962517977,-0.777404405255681,-1.1809664441262449
329,-0.23899950810272044,-0.7752581852583533,-1.4919225089169197,-0.5975899655165481
543,-0.35386599651226885,-0.6034879573426815,-0.8966564540529145,-0.5607873092233464
1067,-0.2690209871846445,-0.7648775868155814,-1.1042999781824279,-0.6152848612771409
270,-1.0643098928174741,-0.633205083432494,-4.310468091721164,-0.6076716260292773
772,-0.27503464417338536,-0.924919214197739,-1.0489106044158867,-0.6635128894848422
360,-0.23853381048715389,-0.6288506511897406,-1.1497413113708697,-1.4162554442603847
974,-0.26343829411647063,-0.6675650751129082,-0.752618153135145,-0.8464294794074373
791,-9.615649097015135,-1.0976313389484138,-1.236916019637835,-4.211581481130854
1025,-0.31401375344320115,-1.566044899916448,-1.1152318743503156,-0.8571476481904874
1001,-0.38465800251674664,-0.829410376484809,-0.7510325903874576,-1.1449963264641843
301,-1.3332989574934133,-1.1598159473992504,-0.8603191647976866,-1.2011951268492578
902,-1.7282383783740685,-0.7022898640976724,-2.9082933908665747,-0.6122938929659707
945,-0.9121424090722187,-0.6255296685982389,-1.0477317509859383,-0.6129587120516274
879,-0.42708270413132987,-0.6741414253486963,-2.074572644072461,-2.1204512647703626
835,-1.3962498765431925,-0.9682102753356004,-1.2600940412509953,-0.6165426969658598
328,-0.3440024253507302,-0.8404356742277138,-1.02636982645623,-0.6021447071927551
951,-0.17644942084562945,-0.6144123011564339,-0.9345948951922599,-0.6132996967431401
369,-0.30833383873303544,-0.7409315863109243,-0.7890325894292671,-0.577483176005103
889,-0.41095870810184565,-1.643501538674359,-1.0331386041275572,-2.820521125167477
949,-0.3850179315405656,-1.1813319792322394,-0.713980946725741,-0.7378644315009067
542,-0.367110949448754,-1.05468559071746,-2.4359122894170326,-2.6116933762358814
731,-1.150399478788856,-1.5729420807275367,-2.0229687437320565,-0.6427150775095507
885,-0.601577706339495,-0.6024884813891105,-0.8340237232444822,-1.0952089036685781
763,-0.6506486760265296,-1.230368181873235,-2.147646311119139,-0.6439351377521645
1072,-0.26765524048922795,-3.748626782076252,-0.7375586644034764,-1.1209224704704335
70,-0.17803482698173898,-0.7245546919972798,-0.7234264010469621,-1.345979289303659
569,-1.3286278165464729,-1.4871946218069094,-1.2234619001624694,-0.7697090301940298
86,-0.5085702649995796,-1.2789369790140759,-2.1454050324945864,-2.6832900573229277
514,-0.7139384487188128,-0.7711875746012251,-0.9633376953720298,-0.5790925072289529
237,-0.8780267714441942,-0.7895124999268018,-0.8081349930465508,-0.565615947648663
154,-0.1920645492772552,-1.0391871843169063,-0.7310273921812739,-0.6076644138377728
596,-2.143554310909496,-1.6859603412406532,-1.178353541832378,-0.7626550953308266
784,-0.5177695122493311,-0.9687001663070791,-0.8100708123977253,-1.013342775122972
773,-0.36245391660120896,-0.5171461382644353,-1.4060842092497912,-1.4002123898262768
684,-0.5519599522779517,-0.9480880387737667,-1.838976967099837,-1.1003330289906972
273,-0.8004301374355188,-0.6360421208628212,-2.401277189229769,-4.617211175603579
799,-0.5534167622492945,-0.7923777851830305,-1.1375128000289028,-0.9030416873087268
812,-0.8629968997268187,-1.0592761552286043,-0.9102543632135524,-0.7597409510742582
447,-0.30634417824097726,-0.6913194499934724,-0.7096428045327792,-0.8372989063299695
188,-0.9005074616316737,-0.8171345615138057,-1.4655870426706943,-1.2405757162842586
355,-0.18093299805147692,-1.0352242667062588,-0.7082986610225112,-0.5590971702885658
178,-0.2502040119688794,-0.740555217877133,-0.9162943677999243,-1.722793243406872
536,-0.3714951752339835,-1.0209702738660604,-1.176793891094581,-1.2011028311252783
399,-0.3401498978638166,-0.6433564581282382,-0.7521362609065975,-0.5575862549097806
50,-0.993396521643052,-0.8459009814585832,-1.2503134186059146,-0.5890249306460928
49,-0.1855337587905073,-1.4520283035610797,-0.7813477541329563,-1.5333021665138777
1012,-0.5376335130969734,-1.546353590579719,-0.8074504463999452,-1.3655180896004813
104,-0.41451820862819333,-0.9008145340876216,-1.2474889193090393,-0.687419895426997
42,-1.6725438869684395,-2.544200500965355,-1.1308012188448286,-1.64633221575987
351,-0.22568248599444019,-0.5783611405368896,-0.7154770205642462,-0.6689681296009521
647,-0.5954052979619717,-0.8587274081599106,-0.8626718524253982,-0.6031997073226458
1040,-0.40463228810978724,-0.9410429989825005,-0.9154079700874633,-0.8158742454223851
175,-0.22029699607023906,-0.7062385587513254,-0.7157368064263472,-1.01983839444308
25,-0.2582443821818062,-0.5590723968698482,-0.9221199589961628,-1.3435892714545712
614,-1.2939543702775074,-1.2743263176596202,-1.0180292657037602,-2.9834350081037924
521,-0.21219367880177784,-1.8088116668536682,-0.8072035737721597,-0.5792271211904612
15,-12.124490992491276,-0.979050894025548,-1.2254902326249084,-1.204193222408003
6,-0.4718150325913447,-0.5024890860384622,-1.529135968158133,-1.349323098412589
374,-0.2721766171257716,-1.0296516278561259,-0.8885694556805505,-0.64133531845748
289,-0.3621770073816708,-0.6199318353210468,-0.8359479980723674,-0.5827435880037541
454,-0.17364273694865986,-0.8451176318146316,-0.9608493034918127,-0.5905032402434738
840,-1.2528759362595459,-1.0283690296611632,-1.4648471614335428,-1.0925456222743388
976,-1.5565419658891044,-1.1651829598127217,-1.7597102778791087,-1.216837135628879
244,-0.4419137429690213,-0.8057924068896514,-2.2040962910970125,-0.6315951344113834
1066,-0.201817644040145,-0.7811438394957133,-1.1792822796210023,-0.5951283141413446
774,-0.6308308926915591,-1.0304351648497372,-0.9174105192920043,-0.5941376759673721
105,-0.46594320925450644,-1.901056856404233,-0.7471322532367004,-0.8660293909972845
565,-0.28012567546100925,-1.0225153385601886,-0.8801052490136976,-0.916555485971092
1058,-0.30958009952756677,-1.7368071389823398,-0.7338279457591929,-0.5733441530408315
243,-0.17581741407287552,-0.6045614065650368,-1.6047000704675063,-0.7732183145811063
735,-1.3975442579106314,-1.2373723211571588,-0.5792483158614371,-0.7437204715338107
865,-0.2662598096206614,-0.8620916991382097,-0.8872546610334264,-2.293005831598799
892,-0.17950879428246636,-0.7672449022682067,-0.7252066076894718,-0.6068183035427303
473,-0.16868201561895907,-0.82365954426411,-0.7427221747913242,-0.5932991900049485
391,-0.34245886354890803,-1.1838626640148864,-0.8721390417335303,-0.5566826526257787
724,-1.618155961526642,-1.3836106149013172,-0.8943230407194454,-0.8732427406459977
510,-0.40154962430821006,-0.7440432710234385,-0.8958657264698918,-1.0824098083293863
287,-0.257923523783818,-1.1171835194509674,-0.7519427706671725,-1.4098594281747951
181,-0.2354568084193622,-6.312637801613048,-0.6934070607452463,-1.721994732377176
444,-0.2441195644033887,-0.5885788768562151,-0.7597881168591355,-1.4907566349514858
247,-0.6770569808525672,-0.6079454642355765,-2.223720125331289,-1.5501046811049712
827,-0.20661126764828766,-0.9428855001929413,-0.7328778001106774,-0.9882650025762552
284,-0.1870730677707847,-1.159084314215072,-1.3029239183220027,-2.85015440119213
305,-0.1868348952303675,-0.7310819319309682,-1.0920675852794823,-0.8895416615536363
466,-0.282219904756168,-0.5916204693652362,-2.569497203907628,-0.8047768918474165
711,-1.2027249384250858,-1.0928844010334258,-0.7552244540800016,-0.745015822301057
834,-0.2128659345339894,-4.833858223009059,-0.8059509684976547,-1.346321284186147
591,-1.0592791099457377,-1.2928016276792298,-0.890464108288691,-0.7763686613625282
353,-0.23910599501513966,-0.7818555646010084,-0.9966304945452874,-0.647525957278854
147,-0.4128951478649318,-0.6114747040193177,-1.0054457186133339,-1.6970680217696026
180,-0.43940043278819857,-3.4755963614788494,-0.9408023681700421,-0.906786117610061
544,-0.2697863486349373,-0.6044851319564998,-0.7212242820209233,-0.5792181941321296
158,-0.24212997918745346,-0.7200273665277384,-2.47124095339946,-1.0222965574791603
440,-0.2690869115293791,-0.8024941813904408,-0.8728699052371767,-0.5691317432011039
1017,-0.4647532715141049,-1.5646597285532295,-1.0110255086324942,-0.8832496269600258
535,-1.8544142700069546,-1.072444150612605,-0.7373964282550126,-1.7505609012036705
499,-0.2309744952135189,-0.5756643331179448,-1.813076797363943,-1.2333078714024606
607,-1.5085656690380531,-1.3330979884487637,-0.7232559313319956,-0.5978645026206056
677,-0.4678167368081926,-0.9221774362918295,-0.8627202617639181,-2.286231706961735
103,-0.6038344133829799,-1.049436088584773,-1.1514839556522882,-1.2250336996263371
320,-1.1229000643633507,-0.8983490699970589,-1.304609945922174,-0.5777114342361913
48,-0.48373835786215535,-0.9216028369788566,-0.7638825465054421,-0.7259351753623684
693,-2.7719083353460254,-1.1554096881117366,-0.9479548168705316,-0.6047350215859488
89,-0.2960597050599822,-0.8938116302482605,-0.7444661568477733,-0.7359553241807412
263,-0.2810522405647526,-0.5827565455697556,-1.2497983646521562,-0.5651007162365906
712,-1.6804378331526235,-1.4102038289986614,-0.848079680333951,-0.6042936759192882
796,-0.637648460283486,-1.0176666217465205,-1.4430986170403457,-2.6730180613001866
330,-0.282047283991382,-0.7423824463518031,-0.8247988012750546,-0.6097242820939051
106,-0.2675041582686433,-0.8905530069717253,-1.8762506778958374,-0.711589072705417
755,-1.6821211794470894,-1.4843742088680796,-0.9295041376116648,-2.6844821209229
1042,-0.7194074674793047,-0.7486481464217025,-1.228438706619682,-0.685771680870867
786,-1.3556841527517614,-1.250254281765258,-0.854171670217046,-0.6589355237187016
524,-0.3198767302612271,-1.328107177207452,-0.7942880956908518,-0.8608072967379334
1018,-1.9612885441478878,-1.4150446226288502,-4.138927630961119,-0.6856407819265654
922,-0.5510715027422107,-0.7295079513086886,-0.9046598340141195,-1.0899849734177234
265,-0.28846628078615927,-0.5971359017909802,-1.0759537301232522,-0.6834131524120921
232,-0.5625251024541345,-0.6756881360483382,-0.8205280853865522,-0.8472208475167784
605,-1.660239053234467,-1.3719784416362095,-0.5780666433772844,-0.6197759066751793
932,-0.3019890679434336,-0.6367292997695478,-0.7940222793018844,-1.5711691234396377
226,-2.562331937751678,-0.9446194779442793,-0.6982509470819986,-0.8172824235487386
382,-0.8007755559753188,-1.0294318444767807,-0.7317461060611228,-0.6359259849557777
364,-0.498963253634036,-1.625242195790693,-0.6971935836942152,-0.5619978925008154
953,-0.21714288900140377,-0.8406581210678731,-2.770988733944451,-0.5981793721440056
914,-3.047728186802487,-0.6459426091929615,-1.2494666421408458,-0.5738469338552732
533,-0.33166018935075725,-0.7450568717923922,-1.8502571239720291,-1.3274094955764146
636,-1.8042429082433178,-1.5714512482039196,-0.821418522953784,-2.019837529938216
4,-0.606020161504698,-3.714967797713814,-1.2461221554738702,-0.7335297419892718
954,-0.18588503358483038,-0.6154780680414186,-1.0314855298446735,-1.7467360688964908
972,-0.3489948594826295,-1.0593448658650435,-1.054057300745398,-0.8494382437869515
426,-0.45452348187299857,-0.7763365202627409,-2.122702912507325,-1.5350084385534692
833,-0.8079784798979996,-0.7213579135330916,-0.7752329971480064,-0.6309699828303909
961,-2.3626466928609844,-1.0255429049962854,-0.7062803201224747,-1.0743679120018266
83,-1.071374106251087,-1.229625412090267,-2.0611531042325524,-1.0515648507572495
222,-0.36314131275732925,-1.3147527842003992,-0.7442820779006049,-0.5911444418146203
55,-1.8386703973795275,-1.3387251181282709,-0.7195035902644588,-0.635268153467951
1062,-0.44848993435449075,-1.0734045234084064,-0.903073727422501,-1.271558171956859
793,-0.8607989409027289,-1.0011378369074715,-1.108007438573061,-0.7768665091389773
