centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.25,439,934.4531348102016,3755.516613205915,1542.4515405918798,426866.6791567261
0.25,486,1097.7515723563201,4967.3766410357575,1774.0349658203306,480494.28439672745
0.25,765,736.8448887969786,4048.827048521836,1542.2421646748828,453945.31609605387
0.25,62,716.3579660696845,3995.258744228814,1475.5986350498306,421590.7772079904
0.25,704,713.8347611274518,4295.873824731278,1480.8978939725368,411276.1544139349
0.25,145,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,688,768.0595172341087,5042.6034475994875,1812.0959356630822,517555.8354673068
0.25,537,1098.6191014931906,5050.3495561658,1774.6269143530587,478214.96569452074
0.25,386,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,666,904.6413498847285,5218.10084887152,1740.4332684058281,510262.874851797
0.25,91,576.543872556974,5408.707806896695,1704.4142855581576,485719.0474386999
0.25,966,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,33,1007.7219768340672,3770.151028805407,1336.7846697133036,421837.4808774844
0.25,1008,1035.3983603932054,4049.8620407405797,1324.1770234599098,396306.1238816031
0.25,189,917.2499269668258,5110.017396728715,1735.1758765426966,508700.686894682
0.25,1032,919.4360749032678,5224.8219572679845,1787.906087617545,499431.8047870226
0.25,82,704.9739934376585,4068.5671649158157,1470.1595394655542,424843.84459599975
0.25,594,671.6702947208217,6619.567795302154,1501.4774747645101,438051.27974188694
0.25,193,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,843,636.031631522307,4223.060008432494,1502.2714875876425,452712.0134524821
0.25,160,920.1132353587436,5228.567291727078,1733.4892175848329,504482.7880783112
0.25,464,1097.7515723563201,4967.3766410357575,1774.0349658203306,480494.28439672745
0.25,602,865.6565580914096,8413.791101424586,1713.1193795537101,487708.0390128274
0.25,293,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,818,830.6978954991541,3733.8387496002656,1630.3690595805454,548481.6843931617
0.25,276,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,163,915.5795617143875,4928.490877546131,1732.261347001341,513406.6983040825
0.25,759,737.1325189297188,3030.742919863273,1475.8048474822533,562066.4406855261
0.25,857,587.0505089182601,4872.295375290389,1541.3602433295894,421004.0717240595
0.25,340,572.9104823454849,5186.5427664807685,1752.294171876485,499957.10062216455
0.25,679,769.8822617932191,5254.978123118074,1819.05365693062,512530.5131584719
0.25,552,745.0143333912863,3864.923691741385,1677.5457784096682,402487.679199717
0.25,1007,709.7662826183457,3823.511232702519,1323.2174031614377,421122.30864120106
0.25,794,550.2762731946711,1615.5197477456932,1212.9845117725592,512875.36088145466
0.25,508,1098.6191014931906,5050.3495561658,1774.6269143530587,478214.96569452074
0.25,5,1541.5343925432362,5349.921392901329,1555.485530281945,473531.0748222283
0.25,451,934.4531348102016,3755.516613205915,1542.4515405918798,426866.6791567261
0.25,1068,482.76212846813416,4153.038899474095,1532.3452207909186,469304.03704401164
0.25,211,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,580,936.4864181445264,5431.039133552048,1744.0340041934016,523744.4092408157
0.25,0,1525.0315743264605,5364.024747593025,1553.134109249146,480181.5804349256
0.25,438,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,127,755.9472686757558,3933.73434876719,1501.313843823653,453134.5015405168
0.25,837,746.7755192088542,3085.5396128470825,1489.3957165364343,561063.19878046
0.25,102,423.9309849218024,4048.004246522052,1477.0210623908831,431008.3530958397
0.25,329,358.8624627743503,4186.339703815413,1495.5384659192696,464782.9755483248
0.25,543,933.5856056733313,3672.5436980758714,1541.8595920591515,429145.9978589327
0.25,1067,482.76212846813416,4153.038899474095,1532.3452207909186,469304.03704401164
0.25,270,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,772,915.4224590693198,5281.487858473414,1779.0392574339808,500742.93489120976
0.25,360,931.7628611142201,3460.169022557299,1534.9018707916134,434171.32016776805
0.25,974,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,791,889.9604326919559,5341.776547780591,1773.396851327584,510045.7005441799
0.25,1025,1209.7962884131878,5469.8111437625175,1669.2913613637506,462861.69678016077
0.25,1001,677.0332641049617,4029.07092442384,1307.4236616217922,430863.40267785947
0.25,301,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,902,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,945,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,879,1361.666291544458,3873.7897748705977,1404.8685371428687,408347.9782844307
0.25,835,896.139397341213,5352.029280281479,1773.5423708022827,507137.784260894
0.25,328,368.8430018900708,4164.669570754121,1497.5664058911602,461119.37656203797
0.25,951,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,369,933.5856056733313,3672.5436980758714,1541.8595920591515,429145.9978589327
0.25,889,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,949,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,542,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,731,682.539901418282,4608.278775322362,1477.7196564833018,410518.2354359366
0.25,885,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,763,781.856333472622,3713.0901156394507,1578.0381196096303,435515.98586807516
0.25,1072,655.7271910621893,5448.376660003379,1765.371320685492,516897.461801983
0.25,70,676.3059291380823,4118.5627494159635,1464.59014464017,435816.07472540456
0.25,569,602.5103787651626,6009.958793720625,1639.6741273869725,397536.7984020232
0.25,86,610.8496854304374,5159.933789353984,1725.1827655919838,474967.7897464136
0.25,514,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,237,754.2572786979666,3882.3787298269945,1502.442065738177,455195.1741400688
0.25,154,761.5948740285687,3989.5581330045416,1499.6301430564922,449203.21165133803
0.25,596,1374.463879540286,10303.787218593203,1577.0730086821402,470931.76917877217
0.25,784,769.1813247022324,3866.331846612488,1555.9954933148606,444223.8328486773
0.25,773,707.1298270821516,3139.467188874975,1501.8542929371877,482910.65547181916
0.25,684,604.9134589946652,3861.591576105626,1584.5557021608142,463608.91932787106
0.25,273,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,799,733.6144367870422,4055.486909910404,1541.6077289095851,455138.79082176124
0.25,812,748.0700904104447,3942.3181117048293,1587.088692414625,431375.4860555526
0.25,447,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,188,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,355,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,178,917.2499269668258,5110.017396728715,1735.1758765426966,508700.686894682
0.25,536,1101.4824098851082,5168.899451164149,1772.940255395195,473997.06687814987
0.25,399,934.4531348102016,3755.516613205915,1542.4515405918798,426866.6791567261
0.25,50,1181.2663863986593,5322.330566131019,1566.1816322821855,462757.2600075229
0.25,49,1173.9287910680587,5215.15116295348,1568.9935549638717,468749.2224962536
0.25,1012,1072.1874987196918,3829.0003667691335,1306.1919040425933,403814.1721076319
0.25,104,593.7023258997357,5304.774093734583,1712.0638551778927,480758.0009932796
0.25,42,1247.515633015388,9236.800494921026,1484.5444020171062,423383.974719327
0.25,351,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,647,959.3800017333681,5411.668841527001,1747.3929249833263,514480.158168822
0.25,1040,707.5686499654936,4056.7792842554986,1542.7403017217496,465838.9867143326
0.25,175,750.393686587854,3519.836863120207,1495.4508329812516,464657.04136792925
0.25,25,1005.8992322749557,3557.7763532868166,1329.8269484457664,426862.80318631936
0.25,614,779.6377950356964,4162.691761318938,1511.4056990599356,468554.7754026961
0.25,521,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,15,1485.0412791373983,4001.376506587896,1452.3659078000287,513541.08451087907
0.25,6,1506.6393459977971,4457.958829708652,1513.7312523189141,504240.0390466104
0.25,374,962.6055615503876,3890.303020910824,1543.008029479723,411394.92957587255
0.25,289,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,454,939.7119779615468,3909.673312935861,1539.6491086897975,420659.18064786587
0.25,840,859.2959594836843,5253.884718396083,1759.2281067269646,482797.72005645436
0.25,976,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,244,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,1066,650.993368131892,5454.140433654993,1764.6355910027564,518752.6664781702
0.25,774,884.006716714919,5252.707920747507,1775.8761978622526,514976.39372281794
0.25,105,396.8016658593011,4159.730726688627,1468.4270596347671,439793.6646725736
0.25,565,723.7401596918003,4043.4943549293134,1633.1125282250453,424954.8819064276
0.25,1058,475.42453313753117,4045.8594962965644,1535.1571434726047,475295.9995327424
0.25,243,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,735,775.3453424213378,7663.449967312445,1666.6373875898398,458774.6557647
0.25,865,1527.8731057784498,5318.789909018667,1637.0774223934354,455259.7199031998
0.25,892,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,473,942.9640485549337,3929.890292441608,1539.081180866853,418717.49045117677
0.25,391,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,724,647.6528375933277,7117.360076996137,1404.9054066211984,405070.00732216635
0.25,510,937.3164432021191,3874.0665082042783,1540.764881634016,422648.7803403552
0.25,287,754.2572786979666,3882.3787298269945,1502.442065738177,455195.1741400688
0.25,181,915.5795617143875,4928.490877546131,1732.261347001341,513406.6983040825
0.25,444,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,247,914.5596532708437,4814.669806080103,1727.6262067424304,516005.32790572394
0.25,827,736.8448887969786,4048.827048521836,1542.2421646748828,453945.31609605387
0.25,284,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,305,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,466,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,711,760.6804932212876,3911.556235409794,1479.2150333008944,413676.1701046296
0.25,834,727.8505726206857,4054.2722328148193,1541.0958745773924,457621.3985498572
0.25,591,900.5436219163632,5904.709799750817,1785.9336294158138,493156.26712659805
0.25,353,1095.9288277972087,4755.001965517179,1767.0772445527928,485519.60670556256
0.25,147,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,180,748.8209680593893,3391.144892022077,1487.9167231416711,467450.83595104347
0.25,544,931.7628611142201,3460.169022557299,1534.9018707916134,434171.32016776805
0.25,158,914.5596532708437,4814.669806080103,1727.6262067424304,516005.32790572394
0.25,440,933.5856056733313,3672.5436980758714,1541.8595920591515,429145.9978589327
0.25,1017,1035.7726242670296,4103.317277024502,1282.057604516648,415849.6981863636
0.25,535,1097.7515723563201,4967.3766410357575,1774.0349658203306,480494.28439672745
0.25,499,1095.9288277972087,4755.001965517179,1767.0772445527928,485519.60670556256
0.25,607,725.7227850250491,7365.498274333423,1469.4181315144622,435301.2633480548
0.25,677,604.9134589946652,3861.591576105626,1584.5557021608142,463608.91932787106
0.25,103,449.70764378324805,3821.7833199039324,1499.6433116226822,421121.4223941586
0.25,320,761.5948740285687,3989.5581330045416,1499.6301430564922,449203.21165133803
0.25,48,1190.0654823097261,5322.835383700433,1567.0323584155794,459002.39822769974
0.25,693,788.059800585889,5512.829535053216,1817.1259718717163,498347.1439708925
0.25,89,392.736392878528,4153.462135467604,1468.3120631841084,441693.32177620975
0.25,263,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,712,703.0215076210195,7605.96156669273,1381.0000500282672,402789.8352126528
0.25,796,782.6906620000495,3740.0705825267746,1568.7906469273037,438930.90618612507
0.25,330,515.7110858831769,5454.6870760485235,1728.1667710527342,519972.6093864444
0.25,106,412.3779058739839,4113.874863936821,1472.238911796979,434370.76090090536
0.25,755,1051.9544926746958,8480.659599143852,1368.5054823494745,410937.7158527336
0.25,1042,713.2162553183089,4112.603068492837,1541.0566009545873,461907.6968251541
0.25,786,738.6702682420721,4043.5122156114103,1542.6795911926183,453310.92497765966
0.25,524,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,1018,1067.2782983426328,3821.8990460627047,1318.0469600881684,399408.8302649878
0.25,922,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,265,750.393686587854,3519.836863120207,1495.4508329812516,464657.04136792925
0.25,232,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,605,725.7227850250491,7365.498274333423,1469.4181315144622,435301.2633480548
0.25,932,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,226,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,382,1095.9288277972087,4755.001965517179,1767.0772445527928,485519.60670556256
0.25,364,1097.7515723563201,4967.3766410357575,1774.0349658203306,480494.28439672745
0.25,953,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,914,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,533,942.9640485549337,3929.890292441608,1539.081180866853,418717.49045117677
0.25,636,1374.463879540286,10303.787218593203,1577.0730086821402,470931.76917877217
0.25,4,1487.207628600333,4034.9549878211706,1457.6864117992375,512860.29420208244
0.25,954,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,972,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,426,1103.8779446445344,5204.506255895756,1771.8244824509777,472007.46718566044
0.25,833,723.5472024807609,4030.789649111516,1541.706731524319,460099.8660777649
0.25,961,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,83,671.6579926190908,4279.828465023653,1509.6680073518176,405985.8515891844
0.25,222,754.2572786979666,3882.3787298269945,1502.442065738177,455195.1741400688
0.25,55,1138.1170932032617,8159.433934451741,1237.3165001675975,370225.27399711276
0.25,1062,491.5612243791976,4153.543717043512,1533.1959469243131,465549.1752641885
0.25,793,946.8185143420503,5006.095016636475,1809.1618602826277,487253.5418552132
0.25,707,790.9249373849109,6708.433868425595,1694.5846674886836,460599.1585473033
0.25,771,803.4994835143202,3474.9306581116903,1578.7596662884337,553628.3200519342
0.25,172,914.5596532708437,4814.669806080103,1727.6262067424304,516005.32790572394
0.25,994,869.2072715934294,5156.691355039251,1552.1302118622018,473950.7667296505
0.25,622,752.237815232454,4444.730032131169,1555.7055412224224,442162.4219570041
0.25,572,760.8859538931155,3752.6431703109047,1674.4130906315975,404041.6681133315
0.25,352,932.7827695577645,3573.9900940233138,1539.537011050524,431572.6905661267
0.25,749,1839.310426741733,10555.43422252043,1487.8132207425351,444712.2048271484
0.25,554,775.0312206731719,6825.57891226022,1885.8162297522863,449781.24375404255
0.25,760,721.1196287426872,3994.1509222817426,1542.8499046255527,462130.4976888004
0.25,240,753.0839602838379,3815.1844537688403,1503.0005027815168,457352.4003568875
0.25,28,1989.0223101185672,10439.561797714608,1340.6211697908655,401958.5812446106
0.25,368,942.9640485549337,3929.890292441608,1539.081180866853,418717.49045117677
0.25,130,915.5795617143875,4928.490877546131,1732.261347001341,513406.6983040825
0.25,575,898.7485434591747,5298.235208788991,1868.3640244657008,472735.46934874094
0.25,933,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,108,1131.2384289556874,5256.387807141977,1830.280598558001,492642.38794138655
0.25,207,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,1048,473.38368558652917,3895.6923051083622,1535.123631983217,479732.5444517678
0.25,576,645.1438748925444,4873.572921443051,1668.609829341149,399433.2667766273
0.25,197,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,627,946.2408436127253,5464.638825926065,1789.6478565450338,494383.851944127
0.25,658,985.6833788502975,5160.909746008791,1785.6173649104026,497134.6434712072
0.25,256,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,753,1410.2485812666105,9118.561462988655,1295.445388336619,400231.28914980544
0.25,157,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,308,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,850,633.7014904268348,4173.168470949826,1503.6365385910233,455037.25506431976
0.25,336,561.0170093785333,5292.290001369541,1742.2729561315678,504206.74061382917
0.25,1056,639.5904998205223,5340.69243925643,1767.3325172337838,526644.2860705369
0.25,971,1191.9757654981465,5354.887950351637,1710.5286456294864,522588.23534388404
0.25,20,1513.5629129375336,4771.36380626526,1541.2931640979753,497715.5564303867
0.25,260,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,873,1371.0447344260615,4131.136369236323,1402.0901259505704,397919.47087667475
0.25,310,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,341,408.74451566249786,3891.709823520886,1520.1187981153046,448608.81408437004
0.25,830,700.9678881955394,4364.857969851491,1585.2815662915345,429786.97724356136
0.25,107,1154.6626839337812,5498.332859667456,1829.6451237882527,476650.6244437076
0.25,123,1196.6732592854073,5199.830219721551,1855.5633355045193,462855.79357959464
0.25,463,931.7628611142201,3460.169022557299,1534.9018707916134,434171.32016776805
0.25,254,914.5596532708437,4814.669806080103,1727.6262067424304,516005.32790572394
0.25,901,1026.1394335627203,3878.528488209176,1475.4387423269525,475945.9602154901
0.25,179,915.5795617143875,4928.490877546131,1732.261347001341,513406.6983040825
0.25,700,773.470049907249,7416.627287949936,1674.8398024944447,459340.02860703296
0.25,261,918.4232453809586,5177.211672786873,1734.6174394993564,506543.4606778634
0.25,1065,643.6760245577345,5427.654862928228,1765.088522375043,522594.0137784953
0.25,342,385.9917818368456,4074.6132236488347,1504.1324686753833,455997.66397159063
0.25,36,3166.7283465321398,8430.09526301667,995.6427767330179,324309.950296027
0.25,620,978.684213719371,5207.987259838246,1787.429006233407,496314.20179529086
0.25,210,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,779,711.3608480885287,3302.222015646083,1517.7346918959786,479552.7543979944
0.25,128,912.9869347423771,4685.97783498196,1720.0920969028498,518799.122488838
0.25,737,892.4030897976319,5463.040744457485,1713.6092573737014,463094.1067912604
0.25,877,1362.5338206813285,3956.7626900006226,1405.4604856755973,406068.6595822242
0.25,534,1099.7924199073227,5117.543832223961,1774.0684773097187,476057.73947770207
0.25,895,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,663,766.1940791733217,3899.0765757321697,1514.0691138015754,480882.9399140881
0.25,475,934.4531348102016,3755.516613205915,1542.4515405918798,426866.6791567261
0.25,1031,919.4360749032678,5224.8219572679845,1787.906087617545,499431.8047870226
0.25,445,930.1901425857521,3331.477051459151,1527.367760952033,436965.11475088215
0.25,7,1517.3340171536647,5152.548070294921,1556.2371514898603,488831.16647800506
0.25,278,920.1132353587436,5228.567291727078,1733.4892175848329,504482.7880783112
0.25,836,883.8272910877497,5245.937541944507,1776.000160701144,515226.92260033695
0.25,962,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,890,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,969,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,450,1099.7924199073227,5117.543832223961,1774.0684773097187,476057.73947770207
0.25,631,794.8397711765565,4063.380662283197,1557.3369701654085,443588.2973262673
0.25,601,928.5373012971995,4981.534843173467,1739.2867662952167,537256.5487607176
0.25,651,768.2349267243264,4049.2437669203723,1514.1026252909635,476446.39499506267
0.25,551,619.9652662428185,5301.765374196293,1659.4189923812114,398795.9283422942
0.25,578,734.5825767761852,4003.4022658291065,1636.1886507045215,421387.1828109468
0.25,306,912.9869347423771,4685.97783498196,1720.0920969028498,518799.122488838
0.25,420,947.0293215357049,3936.158883662645,1539.196177317512,416817.8333475408
0.25,202,920.1132353587436,5228.567291727078,1733.4892175848329,504482.7880783112
0.25,1,1514.1832189807399,4816.760690884461,1544.2167213636276,496742.40436052345
0.25,899,1026.9422696782863,3977.082092261727,1477.7613233355792,473519.2675082963
0.25,673,918.0850657471011,5481.716034458274,1737.769853664188,497934.71034040494
0.25,1037,908.5768140445691,5301.978122507155,1781.9409739225403,502571.01468257856
0.25,697,878.0007278104414,5590.706767691158,1713.0732677337162,462624.44095172914
0.25,623,1060.7551622255066,9583.192424338384,1646.7763180170462,480619.019571511
0.25,913,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,891,1027.8097988151576,4060.055007391759,1478.353271868306,471239.9488060895
0.25,441,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,208,915.5795617143875,4928.490877546131,1732.261347001341,513406.6983040825
0.25,1041,886.181317912364,5407.940829022122,1774.0827008491601,509501.12158312555
0.25,815,862.3598056196712,4202.840477908894,1705.9244367964243,538986.4627284757
0.25,325,561.0170093785333,5292.290001369541,1742.2729561315678,504206.74061382917
0.25,190,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,481,931.7628611142201,3460.169022557299,1534.9018707916134,434171.32016776805
0.25,427,1099.7924199073227,5117.543832223961,1774.0684773097187,476057.73947770207
0.25,479,930.1901425857521,3331.477051459151,1527.367760952033,436965.11475088215
0.25,589,765.3912430577566,3800.5229716796475,1511.7465327929483,483309.63262128184
0.25,81,760.3671774910913,6472.762720447951,1728.3408422981984,455636.7945058038
0.25,231,917.2499269668258,5110.017396728715,1735.1758765426966,508700.686894682
0.25,683,606.5838242471009,4043.1180952882337,1587.4702317021688,458902.90791847056
0.25,401,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,992,841.1992307879481,5323.903867383726,1539.5990353829725,482211.68921565387
0.25,434,935.6264532243335,3822.7108892640736,1541.8931035485398,424709.45293990755
0.25,805,883.3730942957379,5226.142157345393,1776.3008996881308,515922.9507487378
0.25,30,1005.8992322749557,3557.7763532868166,1329.8269484457664,426862.80318631936
0.25,641,663.141837039354,6123.392426458637,1518.7030279045982,439281.487222105
0.25,223,751.4135950313978,3633.6579345862438,1500.0859732401618,462058.41176628805
0.25,897,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,943,1026.1394335627203,3878.528488209176,1475.4387423269525,475945.9602154901
0.25,869,1362.5338206813285,3956.7626900006226,1405.4604856755973,406068.6595822242
0.25,472,931.7628611142201,3460.169022557299,1534.9018707916134,434171.32016776805
0.25,347,575.9344073812849,5143.225239990603,1758.9300916683626,497459.0198077042
0.25,1030,881.4474949820676,5413.704602673738,1773.346971166424,511356.3262593128
0.25,725,666.8543937113145,4789.607087276425,1475.036517451739,410195.74009962485
0.25,493,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,528,930.1901425857521,3331.477051459151,1527.367760952033,436965.11475088215
0.25,140,920.1132353587436,5228.567291727078,1733.4892175848329,504482.7880783112
0.25,675,918.0850657471011,5481.716034458274,1737.769853664188,497934.71034040494
0.25,373,1126.7715282333772,5185.135963870705,1775.1834032409024,462743.21611366706
0.25,612,847.8147253807301,8164.561052082812,1723.8029506941602,488619.4012869334
0.25,810,704.369889276635,3056.95619821035,1492.5634516049904,484600.0596961449
0.25,1006,852.5694123976457,5269.092845218094,1543.5934216087508,478744.4053728612
0.25,460,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,570,631.5842748573681,5082.139585926279,1664.4050538114457,399123.86712554493
0.25,283,750.393686587854,3519.836863120207,1495.4508329812516,464657.04136792925
0.25,652,2631.352487917297,8821.3990246472,1189.6717455967585,388315.9614292777
0.25,685,769.0794256776544,5156.424519065522,1816.7310759219927,514957.2058656656
0.25,950,1193.1490839122787,5422.082226409798,1709.970208586146,520431.00912706536
0.25,406,933.5856056733313,3672.5436980758714,1541.8595920591515,429145.9978589327
0.25,26,1007.7219768340672,3770.151028805407,1336.7846697133036,421837.4808774844
0.25,629,665.4890711852416,5880.811884032178,1526.0906126294062,439763.32277547265
0.25,397,1095.9288277972087,4755.001965517179,1767.0772445527928,485519.60670556256
0.25,829,734.2703171847598,3014.9284023787486,1471.8399051334648,562353.5866874569
0.25,72,672.2204044008681,4031.6003257441603,1466.8341394989106,439866.3470174456
0.25,839,880.4956072336975,4952.098546905483,1772.431473078726,523230.7735497418
0.25,944,1191.9757654981465,5354.887950351637,1710.5286456294864,522588.23534388404
0.25,132,920.1132353587436,5228.567291727078,1733.4892175848329,504482.7880783112
0.25,979,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,785,867.1859317455479,5639.127857571884,1817.6719435078,481183.5634067642
0.25,904,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,1077,475.42453313753117,4045.8594962965644,1535.1571434726047,475295.9995327424
0.25,65,869.1399601206465,5363.4001078756955,1702.3349132267317,476192.1311337942
0.25,418,933.5856056733313,3672.5436980758714,1541.8595920591515,429145.9978589327
0.25,916,1191.1082363612759,5271.915035221606,1709.9366970967585,524867.5540460909
0.25,1073,473.38368558652917,3895.6923051083622,1535.123631983217,479732.5444517678
0.25,878,1367.7926638326728,4110.919389730578,1402.6580537735156,399861.16107336327
0.25,560,824.2266559352015,5972.604478966865,1904.2215898666254,451089.0829702044
0.25,200,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,257,916.3823978299552,5027.0444815986875,1734.5839280099685,510980.00559688883
0.25,376,1095.9288277972087,4755.001965517179,1767.0772445527928,485519.60670556256
0.25,789,721.2403966818492,3996.758136804214,1542.7767572062487,462009.2431482761
0.25,775,792.8857602715227,3390.4569281192253,1560.5153326233751,555279.2048373853
0.25,250,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,665,903.8385137691605,5119.547244818964,1738.1106873972003,512689.5675589908
0.25,52,1302.283059886251,9454.266877411615,1469.491873928776,421573.5605349075
0.25,687,605.7162951102331,3960.145180158191,1586.8782831694416,461182.22662067733
0.25,739,787.9840148565609,8069.295017419344,1353.614873172864,399791.40206526953
0.25,162,752.2164311469676,3732.2115386388023,1502.408554248789,459631.7190590944
0.25,1075,650.993368131892,5454.140433654993,1764.6355910027564,518752.6664781702
0.25,860,859.8184501297847,5212.3012356234385,1770.0771932268817,478771.60332703986
0.25,1014,1016.1311112715744,4142.904548555283,1278.1307559037787,423172.25906166784
0.25,500,1096.948736240753,4868.823036983199,1771.7123848117035,482920.97710392124
0.25,403,1097.7515723563201,4967.3766410357575,1774.0349658203306,480494.28439672745
0.25,218,748.8209680593893,3391.144892022077,1487.9167231416711,467450.83595104347
0.25,196,761.5948740285687,3989.5581330045416,1499.6301430564922,449203.21165133803
0.25,581,767.6725149425465,4297.471906199865,1556.9364931438697,442565.8995668012
0.25,53,1007.7219768340672,3770.151028805407,1336.7846697133036,421837.4808774844
0.25,782,776.7738136871994,3802.4166923687417,1561.6497359666068,441737.13315055077
0.25,135,750.393686587854,3519.836863120207,1495.4508329812516,464657.04136792925
0.25,841,797.7862270983528,5465.358629475085,1735.868076237036,506488.92593477434
0.25,650,946.2408436127253,5464.638825926065,1789.6478565450338,494383.851944127
0.25,467,934.4531348102016,3755.516613205915,1542.4515405918798,426866.6791567261
0.25,146,754.2572786979666,3882.3787298269945,1502.442065738177,455195.1741400688
0.25,547,1094.3561092687419,4626.309994419043,1759.5431347132119,488313.4012886766
0.25,38,1171.0851074014893,4966.430367712736,1566.637462465857,475612.4601224728
0.25,152,750.393686587854,3519.836863120207,1495.4508329812516,464657.04136792925
0.25,986,816.9721396942896,4983.405210805685,1537.9119291440934,500630.14542052656
