centile,observations,response_var_0,response_var_1
0.05,9,2.4609734262403626,858.4221078021801
0.05,16,2.536259897625658,673.4689633129594
0.05,24,2.443378513853298,1045.7950844929862
0.05,30,2.451854282793619,1184.1302796246418
0.05,31,2.338521549719284,1190.6288880097923
0.05,37,2.3444411605954882,1182.6612123630548
0.05,55,2.4355024082705414,1061.0556299408258
0.05,59,2.4609734262403626,858.4221078021801
0.05,63,2.4322980252467197,1220.0760790941595
0.05,64,2.4231629847466465,1082.4170553116667
0.05,66,2.4646526393517876,850.4566971209819
0.05,71,2.4451066673407764,566.1935033503214
0.05,75,2.4273521592560323,1075.4912739075419
0.05,81,2.407528128372098,682.5480558733623
0.05,83,2.4888411217248216,469.83208750890617
0.05,84,2.439472501722715,1053.5319689348632
0.05,88,2.3558484085990767,1166.2467173678456
0.05,90,2.428187473330321,1226.7221316544005
0.05,96,2.4970261725189933,1233.5191303855165
0.05,97,2.328964883045937,1716.1456491761055
0.05,98,2.472691590000607,998.5967421577413
0.05,102,2.124416312067407,1057.3099034434986
0.05,105,2.522141551613395,836.7492513836162
0.05,109,2.4802840640260504,993.4070247988343
0.05,111,2.4013871852154236,697.7538775258964
0.05,113,2.4646526393517876,850.4566971209819
0.05,114,2.454249671323509,1034.2781315206985
0.05,117,2.4856212423812596,1103.7034936390733
0.05,119,2.2059118161300484,1033.1482846420727
0.05,121,2.4314637901804517,1068.373078493109
0.05,124,2.4970261725189933,1233.5191303855165
0.05,125,2.390062694186967,1148.509375765478
0.05,130,2.4403064279115725,1206.257832692787
0.05,146,2.4458079645194544,888.0639509437519
0.05,152,2.4403064279115725,1206.257832692787
0.05,159,2.4355024082705414,1061.0556299408258
0.05,160,2.5184953494976243,789.1680558587395
0.05,166,2.508568198998198,1021.2507288240257
0.05,167,2.3290635491770533,768.1889445062493
0.05,168,2.3898986457795357,1027.238929401693
0.05,174,2.469074232747637,1006.135975551482
0.05,175,2.5287528747364063,881.9743247087799
0.05,186,2.349634755399037,1642.2449068674646
0.05,195,2.3876479034495026,355.90782727739736
0.05,196,2.484323228519952,253.74822354736455
0.05,199,2.4646526393517876,850.4566971209819
0.05,210,2.475069228147113,1003.0807250990835
0.05,226,2.4418825191884572,894.9596096402278
0.05,227,2.340660887180926,1186.351418218139
0.05,228,2.440848264167381,895.9880248987461
0.05,234,2.4231629847466465,1082.4170553116667
0.05,235,2.4572536830640073,866.1572069414174
0.05,240,2.4105599852487725,1343.621261718371
0.05,242,2.3588507600222055,1189.5092120205688
0.05,249,2.4300660383508044,1152.221662854107
0.05,250,2.5150131416358423,854.3998501236563
0.05,251,2.4442132591675985,1199.0743735682904
0.05,252,2.426717339090767,1518.5198885995803
0.05,257,2.3837715914553876,887.185530518415
0.05,262,2.4109285931469713,301.23597313493383
0.05,268,2.489181809974766,1096.4606070350223
0.05,272,2.4188916957437883,1089.1570825816602
0.05,274,2.472691590000607,998.5967421577413
0.05,277,2.463175747624118,859.49746939257
0.05,281,2.3879971930375277,965.2210289475663
0.05,296,2.4418825191884572,894.9596096402278
0.05,297,2.4016738087793357,1357.8752277348153
0.05,298,2.506668279244777,791.0593327911336
0.05,306,2.5296300488970402,809.0313290511278
0.05,310,2.4856212423812596,1103.7034936390733
0.05,315,2.4609734262403626,858.4221078021801
0.05,316,2.448061087015721,1191.7004165259523
0.05,335,2.4762818163318236,990.8418572838866
0.05,339,2.4355024082705414,1061.0556299408258
0.05,344,2.0294097017532375,1530.7156643746619
0.05,345,2.4100843046277665,1102.1053306654344
0.05,350,2.4646526393517876,850.4566971209819
0.05,351,2.5194590570411006,422.39887866910965
0.05,372,2.439472501722715,1053.5319689348632
0.05,376,2.3283587946417144,1179.5956798990467
0.05,382,2.4609734262403626,858.4221078021801
0.05,385,2.3841664056006158,1126.8338849744443
0.05,387,2.4322980252467197,1220.0760790941595
0.05,398,2.4856212423812596,1103.7034936390733
0.05,401,2.553202747208601,931.36070187653
0.05,405,2.4798489926973133,982.8640897252783
0.05,415,2.4856212423812596,1103.7034936390733
0.05,418,2.5307648156876934,978.09770230286
0.05,427,2.4654255996189853,1013.4667454840065
0.05,428,2.520151541810504,565.0746837692471
0.05,438,2.3373191506775597,1387.7202104639314
0.05,442,2.351239281698419,1009.9120720714026
0.05,443,2.4442132591675985,1199.0743735682904
0.05,448,2.395839925698831,1170.7502015733144
