centile,observations,response_var_0,response_var_1
0.25,788,2.375988170407676,1128.151336946888
0.25,790,2.468054130617515,1332.5209915979808
0.25,797,2.470140470616723,1268.9074375322018
0.25,798,2.4517399887842006,1177.2345979798565
0.25,799,2.435854952573252,515.5743646599294
0.25,801,2.5181471977962073,1335.172152440875
0.25,804,2.5005717080214533,458.6726258309636
0.25,811,2.491621468115311,1245.2453812150804
0.25,814,2.470140470616723,1268.9074375322018
0.25,815,2.487019427176767,1123.1615546913831
0.25,816,2.306793091727802,1256.3623997518318
0.25,823,2.4976590409500066,1094.8324462771848
0.25,826,2.513492438138276,1213.9215871893812
0.25,831,2.4026435113328195,1754.9181457528152
0.25,833,2.5716736357387893,935.5222668185775
0.25,846,2.3688966832530305,1672.5151628243598
0.25,849,2.3864324270623407,1180.4614295587842
0.25,852,2.4798605699373257,999.5400423033573
0.25,856,2.4378471340115926,1038.7848766745694
0.25,857,2.3832053063048857,1137.0275422049654
0.5,1,2.5081042788318975,1030.840636329156
0.5,4,2.529461761888169,1277.8178445493752
0.5,7,2.3980271187033586,1116.6490793400742
0.5,8,2.4083234048126587,2553.9139743269557
0.5,11,2.415916396064057,1077.2268504501149
0.5,14,2.473934326347011,1224.6116642607797
0.5,38,2.4136430232431416,1382.4847800762818
0.5,41,2.3717506813641056,1393.126061705987
0.5,43,2.3668241457002415,1401.8569119061135
0.5,45,2.5401948525868017,788.6244887651785
0.5,48,2.498090920746848,1058.065492531098
0.5,50,2.477272414855548,1215.8836589515481
0.5,51,2.534414399052754,1400.9736758993881
0.5,52,2.4018859233823013,965.9914926614524
0.5,58,2.477272414855548,1215.8836589515481
0.5,80,2.438683287843334,1190.9340681656558
0.5,87,2.4951673191948767,1304.2846779095003
0.5,89,2.5128123218597156,1157.5579818554936
0.5,91,2.5201626177765317,1225.6938607200675
0.5,93,2.504753492268215,1039.9421192621005
0.5,110,2.504753492268215,1039.9421192621005
0.5,122,2.5259575098220206,1286.5059203932794
0.5,131,2.5259575098220206,1286.5059203932794
0.5,133,2.4687545161047884,1038.3736357063956
0.5,144,2.4819151590751276,1339.0292973101703
0.5,147,2.487230440948785,1189.641168332672
0.5,149,2.522208240861466,1083.1382035882064
0.5,161,2.4532363667763417,806.9670450703513
0.5,170,2.47680107120959,951.3135864363392
0.5,176,2.5081042788318975,1030.840636329156
0.5,177,2.5162087597779585,1148.737491185442
0.5,178,2.5851365744384545,1074.9655414345982
0.5,192,2.4705815919722522,1233.3313858754548
0.5,197,2.477272414855548,1215.8836589515481
0.5,198,2.551321663551849,758.0385082104842
0.5,200,2.504926120527025,1264.8765070546372
0.5,214,2.538007535334722,1392.243725952108
0.5,215,2.5259575098220206,1286.5059203932794
0.5,218,2.529461761888169,1277.8178445493752
0.5,219,2.4635222461918116,1237.5501462403472
0.5,222,2.3154430960888863,1257.0735986449904
0.5,237,2.5094369986747096,1166.3634484736826
0.5,238,2.475259053010782,1356.4170954964661
0.5,247,2.6136691105204974,974.5947273565898
0.5,261,2.53093022211818,1198.6973893692177
0.5,266,2.405181969187822,1464.694688095992
0.5,267,2.417910791894151,1878.1722198765044
0.5,279,2.5128123218597156,1157.5579818554936
0.5,282,2.5121994647437718,1109.3271580641504
0.5,287,2.4839173295572468,1198.399289481856
0.5,295,2.4103628366412404,764.8248286060768
0.5,300,2.5081042788318975,1030.840636329156
0.5,301,2.3717506813641056,1393.126061705987
0.5,303,2.530585038505393,716.4229751445755
0.5,313,2.441402513391366,1385.8889384965707
0.5,322,2.451241952786392,1924.0347926976294
0.5,328,2.295667069653486,1147.0314184216306
0.5,333,2.421394374692891,1429.511486870892
0.5,336,2.466715861130614,1182.4191365899549
0.5,338,2.389184853180702,1134.3955273237045
0.5,346,2.5162087597779585,1148.737491185442
0.5,347,2.449990087449436,1135.8115288866452
0.5,349,2.405403111230275,1399.9342565207528
0.5,353,2.5081042788318975,1030.840636329156
0.5,362,2.572561116738684,859.7939051168701
0.5,369,2.4340601391186443,1309.7923318605567
0.5,373,2.519629247140936,1139.901089395022
0.5,377,2.5060798357747998,1175.1547766064964
0.5,380,2.1589384773149427,1995.184358664843
0.5,381,2.510527897947247,1343.7601821720564
0.5,383,2.545001719133164,1025.3218868919992
0.5,388,2.5259575098220206,1286.5059203932794
0.5,389,2.5882271468862315,1024.958487948411
0.5,390,2.473934326347011,1224.6116642607797
0.5,403,2.333255498226706,1230.9502926198863
0.5,408,2.4340474191198003,1975.0516174611803
0.5,411,2.5879581639646965,1165.396166270737
0.5,422,2.4839173295572468,1198.399289481856
0.5,431,2.4705815919722522,1233.3313858754548
0.5,440,2.483325263168351,858.1693924388181
0.5,447,2.4548667156639747,1408.725309092146
0.5,455,2.602537955684524,995.9751033518057
0.5,458,2.4793764763884423,1436.4448152389753
0.5,464,2.534414399052754,1400.9736758993881
0.5,465,2.5027378587829157,1183.9328503600825
0.5,470,2.399299036664502,1112.991290454766
0.5,471,2.477272414855548,1215.8836589515481
0.5,476,2.504753492268215,1039.9421192621005
0.5,489,2.463623271449153,1449.8774374122168
0.5,490,2.4885429453806602,1321.6541306621991
0.5,491,2.4852310276662988,1330.3405671400717
0.5,494,2.4892214114983973,1264.183340863154
0.5,500,2.473934326347011,1224.6116642607797
0.5,503,2.490635948171105,1544.4004064242597
0.5,508,2.470573788298971,1448.5738548251104
0.5,516,2.5173136417107256,1326.3822623192111
0.5,526,2.553201186196952,1239.4679142654309
0.5,528,2.442440096601418,1245.3003550580347
0.5,534,2.480599031566596,1207.146493312215
0.5,540,2.477272414855548,1215.8836589515481
0.5,541,2.5060798357747998,1175.1547766064964
0.5,544,2.556039829072817,1138.7079343581886
0.5,555,2.4839173295572468,1198.399289481856
0.5,556,2.4018859233823013,965.9914926614524
0.5,563,2.4772646792151503,1431.0054420682757
0.5,564,2.5081042788318975,1030.840636329156
0.5,566,2.4390032149682477,1511.8693578530101
0.5,568,2.493948073292518,1535.4138921565827
0.5,569,2.480599031566596,1207.146493312215
0.5,570,2.4825951144427294,1281.5660766790302
0.5,577,2.538007535334722,1392.243725952108
0.5,580,2.4947731104547985,1067.0891982054213
0.5,581,2.5081042788318975,1030.840636329156
0.5,587,2.498090920746848,1058.065492531098
0.5,590,2.493751130119305,1294.07244322819
0.5,595,2.491068266735148,1301.107267008499
0.5,598,2.504753492268215,1039.9421192621005
0.5,602,2.5256859263914464,561.3626281009088
0.5,605,2.3605299787826217,2479.4905060319743
0.5,608,2.5173136417107256,1326.3822623192111
0.5,619,2.4852310276662988,1330.3405671400717
0.5,621,2.4785922157783973,1347.7211855256833
0.5,622,2.4767844979246463,1156.037138680402
0.5,626,2.504753492268215,1039.9421192621005
0.5,636,2.498090920746848,1058.065492531098
0.5,638,2.463819384304705,1250.749478685113
0.5,639,2.551321663551849,758.0385082104842
0.5,640,2.5081042788318975,1030.840636329156
0.5,644,2.5081042788318975,1030.840636329156
0.5,648,2.5735336431255558,1217.6397135255904
0.5,656,2.5259575098220206,1286.5059203932794
0.5,660,2.625504940795826,1094.4663695518252
0.5,665,2.5162087597779585,1148.737491185442
0.5,666,2.508592318099034,1118.847324365186
0.5,668,2.4282484146559784,1991.8523614237056
0.5,676,2.4499772292515196,1285.5247056080425
0.5,689,2.491854015171413,1312.969122839341
0.5,691,2.5252249933266837,1075.3257833480889
0.5,693,2.446500152474746,1938.2606107353026
0.5,698,2.519629247140936,1139.901089395022
0.5,714,2.5528251318486324,908.1138841395355
0.5,719,2.5259575098220206,1286.5059203932794
0.5,729,2.5014167070735143,1049.016768438038
0.5,742,2.587309092055106,881.185323864139
0.5,744,2.534414399052754,1400.9736758993881
0.5,745,2.5735336431255558,1217.6397135255904
0.5,755,2.4885429453806602,1321.6541306621991
0.5,756,2.5528251318486324,908.1138841395355
0.5,774,2.4095601195276473,1391.2053548694275
0.5,781,2.4770804376236915,1414.7822828011736
0.5,784,2.529461761888169,1277.8178445493752
0.5,787,2.5479335023771976,1115.0259875405945
0.5,788,2.3997388381846165,1249.7640358313135
0.5,790,2.4860121255576533,1418.910925682592
0.5,797,2.4852310276662988,1330.3405671400717
0.5,798,2.46721101665343,1242.0436992471955
0.5,799,2.455338833757255,637.7787303243471
0.5,801,2.534414399052754,1400.9736758993881
0.5,804,2.5187758406506857,584.0845311759886
0.5,811,2.507165178878034,1352.454152509537
0.5,814,2.4852310276662988,1330.3405671400717
0.5,815,2.5024959083083758,1229.359118129229
0.5,816,2.3775187111670983,1508.0318495824781
0.5,823,2.5128123218597156,1157.5579818554936
0.5,826,2.529461761888169,1277.8178445493752
0.5,831,2.4257296069582504,1857.611021554345
0.5,833,2.5926320630487587,1015.8108905729168
0.5,846,2.3954005220153394,1775.7954508827486
0.5,849,2.4077027231131027,1323.5134642842686
0.5,852,2.4947731104547985,1067.0891982054213
0.5,856,2.4569425068309148,1145.7225525588917
0.5,857,2.4068580679746563,1262.2111957901764
0.75,1,2.523440468452931,1092.7348149704746
0.75,4,2.546182473808696,1341.5551014367932
0.75,7,2.4195768478250512,1234.8687900088494
0.75,8,2.431397089364253,3006.738878335743
0.75,11,2.4364535214169756,1170.758229346412
0.75,14,2.4888804951800467,1286.5539720204165
0.75,38,2.4353192022794863,1469.6903680060354
0.75,41,2.3944867118284905,1558.1722182271385
0.75,43,2.3900644423337667,1570.0974284553463
0.75,45,2.5599480361277838,889.0678968268819
0.75,48,2.5131599547198453,1123.0976553951818
0.75,50,2.492194439248796,1276.6858794940185
0.75,51,2.5515286117846325,1467.3056152507995
0.75,52,2.423573745897074,1063.2407356979418
0.75,58,2.492194439248796,1276.6858794940185
0.75,80,2.457709977362531,1301.6144386541628
0.75,87,2.5103055401206174,1362.7506999775267
