observations,centile,WM-hypointensities
24,0.5,2534.6105893011845
24,0.75,3687.702813670394
24,0.95,5346.614666326606
240,0.05,424.5827172545271
240,0.25,763.9541345395419
240,0.5,999.8476461917322
240,0.75,1235.7411578439207
240,0.95,1575.1125751289364
241,0.05,578.2646854310188
241,0.25,917.636102716036
241,0.5,1153.5296143682237
241,0.75,1389.4231260204126
241,0.95,1728.7945433054301
243,0.05,578.570564014527
243,0.25,921.5674272453991
243,0.5,1159.9809483383183
243,0.75,1398.3944694312386
243,0.95,1741.3913326621082
244,0.05,578.570564014527
244,0.25,921.5674272453991
244,0.5,1159.9809483383183
244,0.75,1398.3944694312386
244,0.95,1741.3913326621082
245,0.05,409.0569125479317
245,0.25,753.0778681476752
245,0.5,992.2032251019705
245,0.75,1231.3285820562664
245,0.95,1575.349537656008
246,0.05,578.570564014527
246,0.25,921.5674272453991
246,0.5,1159.9809483383183
246,0.75,1398.3944694312386
246,0.95,1741.3913326621082
248,0.05,578.570564014527
248,0.25,921.5674272453991
248,0.5,1159.9809483383183
248,0.75,1398.3944694312386
248,0.95,1741.3913326621082
249,0.05,575.3684386886094
249,0.25,924.5315981006565
249,0.5,1167.2312469756457
249,0.75,1409.9308958506347
249,0.95,1759.0940552626835
25,0.05,707.5588850385242
25,0.25,1065.83593084842
25,0.5,1314.8705465405535
25,0.75,1563.9051622326879
25,0.95,1922.1822080425836
250,0.05,424.88859583803617
250,0.25,767.8854590689077
250,0.5,1006.2989801618268
250,0.75,1244.7125012547467
250,0.95,1587.7093644856168
251,0.05,421.6864705121184
251,0.25,770.8496299241673
251,0.5,1013.5492787991532
251,0.75,1256.2489276741433
251,0.95,1605.4120870861911
252,0.05,578.570564014527
252,0.25,921.5674272453991
252,0.5,1159.9809483383183
252,0.75,1398.3944694312386
252,0.95,1741.3913326621082
253,0.05,413.77537683357536
253,0.25,772.0524226434715
253,0.5,1021.0870383356047
253,0.75,1270.1216540277378
253,0.95,1628.3986998376345
254,0.05,567.4573450100652
254,0.25,925.734390819963
254,0.5,1174.7690065120962
254,0.75,1423.8036222042297
254,0.95,1782.0806680141238
255,0.05,424.88859583803617
255,0.25,767.8854590689077
255,0.5,1006.2989801618268
255,0.75,1244.7125012547467
255,0.95,1587.7093644856168
256,0.05,578.570564014527
256,0.25,921.5674272453991
256,0.5,1159.9809483383183
256,0.75,1398.3944694312386
256,0.95,1741.3913326621082
257,0.05,578.570564014527
257,0.25,921.5674272453991
257,0.5,1159.9809483383183
257,0.75,1398.3944694312386
257,0.95,1741.3913326621082
258,0.05,424.88859583803617
258,0.25,767.8854590689077
258,0.5,1006.2989801618268
258,0.75,1244.7125012547467
258,0.95,1587.7093644856168
260,0.05,578.570564014527
260,0.25,921.5674272453991
260,0.5,1159.9809483383183
260,0.75,1398.3944694312386
260,0.95,1741.3913326621082
261,0.05,575.5423541654044
261,0.25,913.4869829198122
261,0.5,1148.3887488334726
261,0.75,1383.2905147471336
261,0.95,1721.2351435015398
262,0.05,421.6864705121184
262,0.25,770.8496299241673
262,0.5,1013.5492787991532
262,0.75,1256.2489276741433
262,0.95,1605.4120870861911
263,0.05,421.6864705121184
263,0.25,770.8496299241673
263,0.5,1013.5492787991532
263,0.75,1256.2489276741433
263,0.95,1605.4120870861911
265,0.05,413.77537683357536
265,0.25,772.0524226434715
265,0.5,1021.0870383356047
265,0.75,1270.1216540277378
265,0.95,1628.3986998376345
266,0.05,424.88859583803617
266,0.25,767.8854590689077
266,0.5,1006.2989801618268
266,0.75,1244.7125012547467
266,0.95,1587.7093644856168
267,0.05,553.4830069685378
267,0.25,924.3187139003272
267,0.5,1182.0827231795597
267,0.75,1439.8467324587925
267,0.95,1810.6824393905786
268,0.05,575.5423541654044
268,0.25,913.4869829198122
268,0.5,1148.3887488334726
268,0.75,1383.2905147471336
268,0.95,1721.2351435015398
27,0.05,869.151946893558
27,0.25,1218.3151063056052
27,0.5,1461.0147551805946
27,0.75,1703.7144040555838
27,0.95,2052.8775634676294
270,0.05,421.6864705121184
270,0.25,770.8496299241673
270,0.5,1013.5492787991532
270,0.75,1256.2489276741433
270,0.95,1605.4120870861911
271,0.05,421.6864705121184
271,0.25,770.8496299241673
271,0.5,1013.5492787991532
271,0.75,1256.2489276741433
271,0.95,1605.4120870861911
272,0.05,417.7381586932298
272,0.25,756.1567057630646
272,0.5,991.3878873256836
272,0.75,1226.6190688883034
272,0.95,1565.037615958139
273,0.05,421.6864705121184
273,0.25,770.8496299241673
273,0.5,1013.5492787991532
273,0.75,1256.2489276741433
273,0.95,1605.4120870861911
276,0.05,421.6864705121184
276,0.25,770.8496299241673
276,0.5,1013.5492787991532
276,0.75,1256.2489276741433
276,0.95,1605.4120870861911
277,0.05,571.4201268697173
277,0.25,909.838673939556
277,0.5,1145.069855502175
277,0.75,1380.301037064795
277,0.95,1718.7195841346315
278,0.05,571.4201268697173
278,0.25,909.838673939556
278,0.5,1145.069855502175
278,0.75,1380.301037064795
278,0.95,1718.7195841346315
28,0.05,-34.06975487711793
28,0.25,2151.698990433425
28,0.5,3671.0039133871387
28,0.75,5190.308836340837
28,0.95,7376.077581651375
280,0.05,417.7381586932298
280,0.25,756.1567057630646
280,0.5,991.3878873256836
280,0.75,1226.6190688883034
280,0.95,1565.037615958139
281,0.05,421.6864705121184
281,0.25,770.8496299241673
281,0.5,1013.5492787991532
281,0.75,1256.2489276741433
281,0.95,1605.4120870861911
283,0.05,413.77537683357536
283,0.25,772.0524226434715
283,0.5,1021.0870383356047
283,0.75,1270.1216540277378
283,0.95,1628.3986998376345
284,0.05,424.5827172545271
284,0.25,763.9541345395419
284,0.5,999.8476461917322
284,0.75,1235.7411578439207
284,0.95,1575.1125751289364
285,0.05,421.6864705121184
285,0.25,770.8496299241673
285,0.5,1013.5492787991532
285,0.75,1256.2489276741433
285,0.95,1605.4120870861911
286,0.05,417.7381586932298
286,0.25,756.1567057630646
286,0.5,991.3878873256836
286,0.75,1226.6190688883034
286,0.95,1565.037615958139
287,0.05,421.86038598891275
287,0.25,759.805014743321
287,0.5,994.7067806569818
287,0.75,1229.6085465706424
287,0.95,1567.553175325048
288,0.05,421.6864705121184
288,0.25,770.8496299241673
288,0.5,1013.5492787991532
288,0.75,1256.2489276741433
288,0.95,1605.4120870861911
289,0.05,421.6864705121184
289,0.25,770.8496299241673
289,0.5,1013.5492787991532
289,0.75,1256.2489276741433
289,0.95,1605.4120870861911
29,0.05,707.5588850385242
29,0.25,1065.83593084842
29,0.5,1314.8705465405535
29,0.75,1563.9051622326879
29,0.95,1922.1822080425836
290,0.05,575.3684386886094
290,0.25,924.5315981006565
290,0.5,1167.2312469756457
290,0.75,1409.9308958506347
290,0.95,1759.0940552626835
291,0.05,399.80103879204773
291,0.25,770.6367457238345
291,0.5,1028.4007550030676
291,0.75,1286.164764282301
291,0.95,1657.0004712140878
292,0.05,421.6864705121184
292,0.25,770.8496299241673
292,0.5,1013.5492787991532
292,0.75,1256.2489276741433
292,0.95,1605.4120870861911
294,0.05,578.2646854310188
294,0.25,917.636102716036
294,0.5,1153.5296143682237
294,0.75,1389.4231260204126
294,0.95,1728.7945433054301
295,0.05,421.6864705121184
295,0.25,770.8496299241673
295,0.5,1013.5492787991532
295,0.75,1256.2489276741433
295,0.95,1605.4120870861911
296,0.05,421.86038598891275
296,0.25,759.805014743321
296,0.5,994.7067806569818
296,0.75,1229.6085465706424
296,0.95,1567.553175325048
297,0.05,424.5827172545271
297,0.25,763.9541345395419
297,0.5,999.8476461917322
297,0.75,1235.7411578439207
297,0.95,1575.1125751289364
298,0.05,417.7381586932298
298,0.25,756.1567057630646
298,0.5,991.3878873256836
298,0.75,1226.6190688883034
298,0.95,1565.037615958139
299,0.05,424.88859583803617
299,0.25,767.8854590689077
299,0.5,1006.2989801618268
299,0.75,1244.7125012547467
299,0.95,1587.7093644856168
3,0.05,1029.0827211513758
3,0.25,1413.5676325619656
3,0.5,1680.8190606742914
3,0.75,1948.0704887866202
3,0.95,2332.5554001972096
30,0.05,707.5588850385242
30,0.25,1065.83593084842
30,0.5,1314.8705465405535
30,0.75,1563.9051622326879
30,0.95,1922.1822080425836
300,0.05,413.77537683357536
300,0.25,772.0524226434715
300,0.5,1021.0870383356047
300,0.75,1270.1216540277378
300,0.95,1628.3986998376345
301,0.05,424.88859583803617
301,0.25,767.8854590689077
301,0.5,1006.2989801618268
301,0.75,1244.7125012547467
301,0.95,1587.7093644856168
303,0.05,424.5827172545271
303,0.25,763.9541345395419
303,0.5,999.8476461917322
303,0.75,1235.7411578439207
303,0.95,1575.1125751289364
304,0.05,578.570564014527
304,0.25,921.5674272453991
304,0.5,1159.9809483383183
304,0.75,1398.3944694312386
304,0.95,1741.3913326621082
305,0.05,578.570564014527
305,0.25,921.5674272453991
305,0.5,1159.9809483383183
305,0.75,1398.3944694312386
305,0.95,1741.3913326621082
306,0.05,553.4830069685378
306,0.25,924.3187139003272
306,0.5,1182.0827231795597
306,0.75,1439.8467324587925
306,0.95,1810.6824393905786
307,0.05,578.570564014527
307,0.25,921.5674272453991
307,0.5,1159.9809483383183
307,0.75,1398.3944694312386
307,0.95,1741.3913326621082
309,0.05,424.5827172545271
309,0.25,763.9541345395419
309,0.5,999.8476461917322
309,0.75,1235.7411578439207
309,0.95,1575.1125751289364
31,0.05,707.5588850385242
31,0.25,1065.83593084842
31,0.5,1314.8705465405535
31,0.75,1563.9051622326879
31,0.95,1922.1822080425836
310,0.05,578.570564014527
310,0.25,921.5674272453991
310,0.5,1159.9809483383183
310,0.75,1398.3944694312386
310,0.95,1741.3913326621082
312,0.05,578.2646854310188
312,0.25,917.636102716036
312,0.5,1153.5296143682237
312,0.75,1389.4231260204126
312,0.95,1728.7945433054301
315,0.05,424.88859583803617
315,0.25,767.8854590689077
315,0.5,1006.2989801618268
315,0.75,1244.7125012547467
315,0.95,1587.7093644856168
316,0.05,413.77537683357536
316,0.25,772.0524226434715
316,0.5,1021.0870383356047
316,0.75,1270.1216540277378
316,0.95,1628.3986998376345
317,0.05,421.6864705121184
317,0.25,770.8496299241673
317,0.5,1013.5492787991532
317,0.75,1256.2489276741433
317,0.95,1605.4120870861911
319,0.05,424.88859583803617
319,0.25,767.8854590689077
319,0.5,1006.2989801618268
319,0.75,1244.7125012547467
319,0.95,1587.7093644856168
32,0.05,-112.7560680285203
32,0.25,1746.022508449831
32,0.5,3038.039995653504
32,0.75,4330.057482857156
32,0.95,6188.836059335501
322,0.05,421.86038598891275
322,0.25,759.805014743321
322,0.5,994.7067806569818
322,0.75,1229.6085465706424
322,0.95,1567.553175325048
323,0.05,578.570564014527
323,0.25,921.5674272453991
323,0.5,1159.9809483383183
323,0.75,1398.3944694312386
323,0.95,1741.3913326621082
325,0.05,118.74233064996542
325,0.25,535.5736575770197
325,0.5,825.3087397536192
325,0.75,1115.0438219302198
325,0.95,1531.8751488572698
326,0.05,10.057111176433182
326,0.25,348.0017399308415
326,0.5,582.9035058445023
326,0.75,817.805271758165
326,0.95,1155.7499005125715
327,0.05,125.0308882867082
327,0.25,528.4907206213052
327,0.5,808.9314171932306
327,0.75,1089.3721137651576
327,0.95,1492.8319460997545
328,0.05,-12.568740248982294
328,0.25,349.56315688165535
328,0.5,601.2772392838091
328,0.75,852.9913216859634
328,0.95,1215.123218816602
329,0.05,-6.301909479226197
329,0.25,342.505192511317
329,0.5,584.9573496081798
329,0.75,827.4095067050455
329,0.95,1176.2166086955885
330,0.05,155.06335306078267
330,0.25,495.5868518861191
330,0.5,732.2811633299638
330,0.75,968.9754747738089
330,0.95,1309.4989735991458
332,0.05,134.3543854296729
332,0.25,514.7169887824342
332,0.5,779.1030438128048
332,0.75,1043.4890988431766
332,0.95,1423.8517021959392
333,0.05,-2.7463622645450414
333,0.25,341.2745933351972
333,0.5,580.3999502894918
333,0.75,819.5253072437893
333,0.95,1163.5462628435305
335,0.05,141.11322792751184
335,0.25,503.2451250581481
335,0.5,754.9592074603022
335,0.75,1006.6732898624532
335,0.95,1368.8051869930937
336,0.05,118.74233064996542
336,0.25,535.5736575770197
336,0.5,825.3087397536192
336,0.75,1115.0438219302198
336,0.95,1531.8751488572698
337,0.05,-2.7463622645450414
337,0.25,341.2745933351972
337,0.5,580.3999502894918
337,0.75,819.5253072437893
337,0.95,1163.5462628435305
338,0.05,134.3543854296729
338,0.25,514.7169887824342
338,0.5,779.1030438128048
338,0.75,1043.4890988431766
338,0.95,1423.8517021959392
34,0.05,-97.69881584243353
34,0.25,1868.6609476745957
34,0.5,3235.456989304816
34,0.75,4602.253030935045
34,0.95,6568.612794452063
340,0.05,90.23976422555666
340,0.25,554.4302203953541
340,0.5,877.0841364420464
340,0.75,1199.7380524887378
340,0.95,1663.9285086585407
341,0.05,-63.44220395093362
341,0.25,400.7482522188634
341,0.5,723.402168265554
341,0.75,1046.0560843122457
341,0.95,1510.2465404820493
342,0.05,-23.53590425383277
342,0.25,367.7675102350912
342,0.5,639.7584083010956
342,0.75,911.7493063671002
342,0.95,1303.0527208560218
344,0.05,5.934883880753205
344,0.25,344.3534309505825
344,0.5,579.5846125132068
344,0.75,814.8157940758267
344,0.95,1153.234341145662
345,0.05,-2.7463622645450414
345,0.25,341.2745933351972
345,0.5,580.3999502894918
345,0.75,819.5253072437893
345,0.95,1163.5462628435305
347,0.05,60.7830309229812
347,0.25,562.4359688987472
347,0.5,911.12966301253
347,0.75,1259.8233571263104
347,0.95,1761.4762951020784
348,0.05,-6.301909479226197
348,0.25,342.505192511317
348,0.5,584.9573496081798
348,0.75,827.4095067050455
348,0.95,1176.2166086955885
349,0.05,150.9356059119434
349,0.25,494.95656151168794
349,0.5,734.0819184659841
349,0.75,973.2072754202804
349,0.95,1317.2282310200223
35,0.05,-241.58769720006512
35,0.25,1041.8995315739535
35,0.5,1934.0380386361549
35,0.75,2826.1765456983585
35,0.95,4109.663774472368
351,0.05,619.57998081313
351,0.25,968.7431402251781
351,0.5,1211.4427891001671
351,0.75,1454.1424379751566
351,0.95,1803.3055973872051
352,0.05,619.57998081313
352,0.25,968.7431402251781
352,0.5,1211.4427891001671
352,0.75,1454.1424379751566
352,0.95,1803.3055973872051
353,0.05,765.3508553110809
353,0.25,1123.627901120976
353,0.5,1372.6625168131093
353,0.75,1621.6971325052423
353,0.95,1979.9741783151394
355,0.05,619.7538962899275
355,0.25,957.6985250443342
355,0.5,1192.6002909579943
355,0.75,1427.502056871656
355,0.95,1765.4466856260628
356,0.05,597.6945490930599
356,0.25,968.5302560248483
356,0.5,1226.2942653040811
356,0.75,1484.0582745833146
356,0.95,1854.8939815151016
357,0.05,773.2619489896219
357,0.25,1122.4251084016691
357,0.5,1365.1247572766588
357,0.75,1607.824406151649
357,0.95,1956.987565563697
358,0.05,611.078169997785
358,0.25,951.6016688231175
358,0.5,1188.2959802669632
358,0.75,1424.9902917108075
358,0.95,1765.5137905361435
359,0.05,611.6688871345892
359,0.25,969.9459329444853
359,0.5,1218.9805486366179
359,0.75,1468.0151643287504
359,0.95,1826.292210138649
36,0.05,571.1674901576868
36,0.25,3235.049651540294
36,0.5,5086.686193896532
36,0.75,6938.322736252755
36,0.95,9602.204897635358
360,0.05,611.6688871345892
360,0.25,969.9459329444853
360,0.5,1218.9805486366179
360,0.75,1468.0151643287504
360,0.95,1826.292210138649
362,0.05,622.7821061390492
362,0.25,965.7789693699189
362,0.5,1204.19249046284
362,0.75,1442.6060115557596
362,0.95,1785.6028747866303
363,0.05,776.1581957320316
363,0.25,1115.529613017049
363,0.5,1351.4231246692368
363,0.75,1587.316636321424
363,0.95,1926.6880536064425
365,0.05,773.2619489896219
365,0.25,1122.4251084016691
365,0.5,1365.1247572766588
365,0.75,1607.824406151649
365,0.95,1956.987565563697
366,0.05,776.1581957320316
366,0.25,1115.529613017049
366,0.5,1351.4231246692368
366,0.75,1587.316636321424
366,0.95,1926.6880536064425
367,0.05,619.7538962899275
367,0.25,957.6985250443342
367,0.5,1192.6002909579943
367,0.75,1427.502056871656
367,0.95,1765.4466856260628
368,0.05,606.9504228489446
368,0.25,950.9713784486881
368,0.5,1190.0967354029835
368,0.75,1429.2220923572795
368,0.95,1773.2430479570228
369,0.05,622.7821061390492
369,0.25,965.7789693699189
369,0.5,1204.19249046284
369,0.75,1442.6060115557596
369,0.95,1785.6028747866303
37,0.05,872.3540722194762
37,0.25,1215.3509354503472
37,0.5,1453.764456543267
37,0.75,1692.1779776361868
37,0.95,2035.174840867058
370,0.05,622.4762275555404
370,0.25,961.847644840557
370,0.5,1197.7411564927454
370,0.75,1433.6346681449338
370,0.95,1773.00608542995
371,0.05,611.6688871345892
371,0.25,969.9459329444853
371,0.5,1218.9805486366179
371,0.75,1468.0151643287504
371,0.95,1826.292210138649
372,0.05,611.078169997785
372,0.25,951.6016688231175
372,0.5,1188.2959802669632
372,0.75,1424.9902917108075
372,0.95,1765.5137905361435
373,0.05,747.619150830126
373,0.25,1118.2570885462098
373,0.5,1375.8836305184939
373,0.75,1633.5101724907774
373,0.95,2004.14811020686
374,0.05,593.9371826536346
374,0.25,964.5751203697173
374,0.5,1222.2016623420025
374,0.75,1479.8282043142867
374,0.95,1850.466142030371
376,0.05,765.3508553110809
376,0.25,1123.627901120976
376,0.5,1372.6625168131093
376,0.75,1621.6971325052423
376,0.95,1979.9741783151394
377,0.05,619.57998081313
377,0.25,968.7431402251781
377,0.5,1211.4427891001671
377,0.75,1454.1424379751566
377,0.95,1803.3055973872051
379,0.05,611.6688871345892
379,0.25,969.9459329444853
379,0.5,1218.9805486366179
379,0.75,1468.0151643287504
379,0.95,1826.292210138649
38,0.05,869.151946893558
38,0.25,1218.3151063056052
38,0.5,1461.0147551805946
38,0.75,1703.7144040555838
38,0.95,2052.8775634676294
380,0.05,773.4358644664185
380,0.25,1111.3804932208252
380,0.5,1346.2822591344861
380,0.75,1581.184025048148
380,0.95,1919.1286538025538
381,0.05,597.6945490930599
381,0.25,968.5302560248483
381,0.5,1226.2942653040811
381,0.75,1484.0582745833146
381,0.95,1854.8939815151016
382,0.05,765.3508553110809
382,0.25,1123.627901120976
382,0.5,1372.6625168131093
382,0.75,1621.6971325052423
382,0.95,1979.9741783151394
383,0.05,622.7821061390492
383,0.25,965.7789693699189
383,0.5,1204.19249046284
383,0.75,1442.6060115557596
383,0.95,1785.6028747866303
384,0.05,773.2619489896219
384,0.25,1122.4251084016691
384,0.5,1365.1247572766588
384,0.75,1607.824406151649
384,0.95,1956.987565563697
385,0.05,622.7821061390492
385,0.25,965.7789693699189
385,0.5,1204.19249046284
385,0.75,1442.6060115557596
385,0.95,1785.6028747866303
386,0.05,619.57998081313
386,0.25,968.7431402251781
386,0.5,1211.4427891001671
386,0.75,1454.1424379751566
386,0.95,1803.3055973872051
387,0.05,773.4358644664185
387,0.25,1111.3804932208252
387,0.5,1346.2822591344861
387,0.75,1581.184025048148
387,0.95,1919.1286538025538
388,0.05,773.4358644664185
388,0.25,1111.3804932208252
388,0.5,1346.2822591344861
388,0.75,1581.184025048148
388,0.95,1919.1286538025538
389,0.05,773.2619489896219
389,0.25,1122.4251084016691
389,0.5,1365.1247572766588
389,0.75,1607.824406151649
389,0.95,1956.987565563697
391,0.05,619.7538962899275
391,0.25,957.6985250443342
391,0.5,1192.6002909579943
391,0.75,1427.502056871656
391,0.95,1765.4466856260628
393,0.05,619.57998081313
393,0.25,968.7431402251781
393,0.5,1211.4427891001671
393,0.75,1454.1424379751566
393,0.95,1803.3055973872051
395,0.05,769.3136371707327
395,0.25,1107.7321842405681
395,0.5,1342.9633658031887
395,0.75,1578.1945473658068
395,0.95,1916.6130944356441
397,0.05,765.3508553110809
397,0.25,1123.627901120976
397,0.5,1372.6625168131093
397,0.75,1621.6971325052423
397,0.95,1979.9741783151394
398,0.05,773.2619489896219
398,0.25,1122.4251084016691
398,0.5,1365.1247572766588
398,0.75,1607.824406151649
398,0.95,1956.987565563697
399,0.05,622.4762275555404
399,0.25,961.847644840557
399,0.5,1197.7411564927454
399,0.75,1433.6346681449338
399,0.95,1773.00608542995
40,0.05,186.38618870778055
40,0.25,2746.952519147847
40,0.5,4526.775311350137
40,0.75,6306.598103552436
40,0.95,8867.16443399249
400,0.05,619.57998081313
400,0.25,968.7431402251781
400,0.5,1211.4427891001671
400,0.75,1454.1424379751566
400,0.95,1803.3055973872051
401,0.05,619.7538962899275
401,0.25,957.6985250443342
401,0.5,1192.6002909579943
401,0.75,1427.502056871656
401,0.95,1765.4466856260628
402,0.05,776.464074315543
402,0.25,1119.460937546411
402,0.5,1357.8744586393316
402,0.75,1596.2879797322523
402,0.95,1939.2848429631213
403,0.05,776.464074315543
403,0.25,1119.460937546411
403,0.5,1357.8744586393316
403,0.75,1596.2879797322523
403,0.95,1939.2848429631213
404,0.05,622.4762275555404
404,0.25,961.847644840557
404,0.5,1197.7411564927454
404,0.75,1433.6346681449338
404,0.95,1773.00608542995
406,0.05,622.7821061390492
406,0.25,965.7789693699189
406,0.5,1204.19249046284
406,0.75,1442.6060115557596
406,0.95,1785.6028747866303
407,0.05,611.6688871345892
407,0.25,969.9459329444853
407,0.5,1218.9805486366179
407,0.75,1468.0151643287504
407,0.95,1826.292210138649
408,0.05,776.1581957320316
408,0.25,1115.529613017049
408,0.5,1351.4231246692368
408,0.75,1587.316636321424
408,0.95,1926.6880536064425
409,0.05,606.9504228489446
409,0.25,950.9713784486881
409,0.5,1190.0967354029835
409,0.75,1429.2220923572795
409,0.95,1773.2430479570228
41,0.05,707.5588850385242
41,0.25,1065.83593084842
41,0.5,1314.8705465405535
41,0.75,1563.9051622326879
41,0.95,1922.1822080425836
410,0.05,619.7538962899275
410,0.25,957.6985250443342
410,0.5,1192.6002909579943
410,0.75,1427.502056871656
410,0.95,1765.4466856260628
411,0.05,776.464074315543
411,0.25,1119.460937546411
411,0.5,1357.8744586393316
411,0.75,1596.2879797322523
411,0.95,1939.2848429631213
414,0.05,622.4762275555404
414,0.25,961.847644840557
414,0.5,1197.7411564927454
414,0.75,1433.6346681449338
414,0.95,1773.00608542995
415,0.05,622.7821061390492
415,0.25,965.7789693699189
415,0.5,1204.19249046284
415,0.75,1442.6060115557596
415,0.95,1785.6028747866303
417,0.05,615.631668994242
417,0.25,954.0502160640765
417,0.5,1189.281397626697
417,0.75,1424.512579189317
417,0.95,1762.9311262591532
418,0.05,622.7821061390492
418,0.25,965.7789693699189
418,0.5,1204.19249046284
418,0.75,1442.6060115557596
418,0.95,1785.6028747866303
419,0.05,776.464074315543
419,0.25,1119.460937546411
419,0.5,1357.8744586393316
419,0.75,1596.2879797322523
419,0.95,1939.2848429631213
42,0.05,-113.3337117471242
42,0.25,1300.921801384984
42,0.5,2283.9559709538944
42,0.75,3266.9901405228047
42,0.95,4681.245653654913
420,0.05,603.3948756342644
420,0.25,952.2019776248069
420,0.5,1194.654134721672
420,0.75,1437.1062918185362
420,0.95,1785.91339380908
421,0.05,773.2619489896219
421,0.25,1122.4251084016691
421,0.5,1365.1247572766588
421,0.75,1607.824406151649
421,0.95,1956.987565563697
422,0.05,611.6688871345892
422,0.25,969.9459329444853
422,0.5,1218.9805486366179
422,0.75,1468.0151643287504
422,0.95,1826.292210138649
424,0.05,776.1581957320316
424,0.25,1115.529613017049
424,0.5,1351.4231246692368
424,0.75,1587.316636321424
424,0.95,1926.6880536064425
425,0.05,611.6688871345892
425,0.25,969.9459329444853
425,0.5,1218.9805486366179
425,0.75,1468.0151643287504
425,0.95,1826.292210138649
427,0.05,773.4358644664185
427,0.25,1111.3804932208252
427,0.5,1346.2822591344861
427,0.75,1581.184025048148
427,0.95,1919.1286538025538
428,0.05,751.376517269553
428,0.25,1122.21222420134
428,0.5,1379.9762334805728
428,0.75,1637.7402427598056
428,0.95,2008.5759496915919
429,0.05,619.57998081313
429,0.25,968.7431402251781
429,0.5,1211.4427891001671
429,0.75,1454.1424379751566
429,0.95,1803.3055973872051
43,0.05,861.2408532150154
43,0.25,1219.517899024912
43,0.5,1468.5525147170451
43,0.75,1717.5871304091795
43,0.95,2075.864176219075
430,0.05,776.464074315543
430,0.25,1119.460937546411
430,0.5,1357.8744586393316
430,0.75,1596.2879797322523
430,0.95,1939.2848429631213
431,0.05,611.6688871345892
431,0.25,969.9459329444853
431,0.5,1218.9805486366179
431,0.75,1468.0151643287504
431,0.95,1826.292210138649
432,0.05,615.631668994242
432,0.25,954.0502160640765
432,0.5,1189.281397626697
432,0.75,1424.512579189317
432,0.95,1762.9311262591532
433,0.05,619.57998081313
433,0.25,968.7431402251781
433,0.5,1211.4427891001671
433,0.75,1454.1424379751566
433,0.95,1803.3055973872051
434,0.05,619.7538962899275
434,0.25,957.6985250443342
434,0.5,1192.6002909579943
434,0.75,1427.502056871656
434,0.95,1765.4466856260628
436,0.05,776.464074315543
436,0.25,1119.460937546411
436,0.5,1357.8744586393316
436,0.75,1596.2879797322523
436,0.95,1939.2848429631213
438,0.05,619.7538962899275
438,0.25,957.6985250443342
438,0.5,1192.6002909579943
438,0.75,1427.502056871656
438,0.95,1765.4466856260628
439,0.05,622.4762275555404
439,0.25,961.847644840557
439,0.5,1197.7411564927454
439,0.75,1433.6346681449338
439,0.95,1773.00608542995
44,0.05,718.672104042986
44,0.25,1061.6689672738553
44,0.5,1300.0824883667756
44,0.75,1538.4960094596956
44,0.95,1881.4928726905664
440,0.05,622.7821061390492
440,0.25,965.7789693699189
440,0.5,1204.19249046284
440,0.75,1442.6060115557596
440,0.95,1785.6028747866303
442,0.05,765.3508553110809
442,0.25,1123.627901120976
442,0.5,1372.6625168131093
442,0.75,1621.6971325052423
442,0.95,1979.9741783151394
443,0.05,611.6688871345892
443,0.25,969.9459329444853
443,0.5,1218.9805486366179
443,0.75,1468.0151643287504
443,0.95,1826.292210138649
444,0.05,619.57998081313
444,0.25,968.7431402251781
444,0.5,1211.4427891001671
444,0.75,1454.1424379751566
444,0.95,1803.3055973872051
445,0.05,597.6945490930599
445,0.25,968.5302560248483
445,0.5,1226.2942653040811
445,0.75,1484.0582745833146
445,0.95,1854.8939815151016
447,0.05,619.7538962899275
447,0.25,957.6985250443342
447,0.5,1192.6002909579943
447,0.75,1427.502056871656
447,0.95,1765.4466856260628
448,0.05,619.7538962899275
448,0.25,957.6985250443342
448,0.5,1192.6002909579943
448,0.75,1427.502056871656
448,0.95,1765.4466856260628
45,0.05,358.38030809751194
45,0.25,2980.354353859215
45,0.5,4802.861004724804
45,0.75,6625.3676555903985
45,0.95,9247.341701352101
450,0.05,773.4358644664185
450,0.25,1111.3804932208252
450,0.5,1346.2822591344861
450,0.75,1581.184025048148
450,0.95,1919.1286538025538
451,0.05,622.4762275555404
451,0.25,961.847644840557
451,0.5,1197.7411564927454
451,0.75,1433.6346681449338
451,0.95,1773.00608542995
452,0.05,619.57998081313
452,0.25,968.7431402251781
452,0.5,1211.4427891001671
452,0.75,1454.1424379751566
452,0.95,1803.3055973872051
453,0.05,619.7538962899275
453,0.25,957.6985250443342
453,0.5,1192.6002909579943
453,0.75,1427.502056871656
453,0.95,1765.4466856260628
454,0.05,611.078169997785
454,0.25,951.6016688231175
454,0.5,1188.2959802669632
454,0.75,1424.9902917108075
454,0.95,1765.5137905361435
455,0.05,622.4762275555404
455,0.25,961.847644840557
455,0.5,1197.7411564927454
455,0.75,1433.6346681449338
455,0.95,1773.00608542995
456,0.05,611.6688871345892
456,0.25,969.9459329444853
456,0.5,1218.9805486366179
456,0.75,1468.0151643287504
456,0.95,1826.292210138649
458,0.05,622.4762275555404
458,0.25,961.847644840557
458,0.5,1197.7411564927454
458,0.75,1433.6346681449338
458,0.95,1773.00608542995
459,0.05,765.3508553110809
459,0.25,1123.627901120976
459,0.5,1372.6625168131093
459,0.75,1621.6971325052423
459,0.95,1979.9741783151394
46,0.05,869.151946893558
