centile,observations,response_var_0,response_var_1
0.05,187,2.4263746536558277,1112.9869685698561
0.05,188,2.490452055962332,533.3713643086393
0.05,189,2.46844027187295,891.6726265379484
0.05,192,2.421971908851986,1121.8345140948716
0.05,193,2.4529239717227687,929.7715651678172
0.05,194,2.5387189611234944,894.3559440577558
0.05,195,2.4000311203297193,430.8747679475348
0.05,196,2.4800218301623023,392.95960355516854
0.05,197,2.430691707705373,1103.9549588358602
0.05,198,2.490452055962332,533.3713643086393
0.05,199,2.46844027187295,891.6726265379484
0.05,200,2.457815187668666,1102.8142841598724
0.05,202,2.4844524725677615,1139.7888058501205
0.05,203,2.4774848525304205,1060.303782723764
0.05,204,2.2835455025594533,1212.4624287357667
0.05,205,2.431024018364758,809.862646051093
0.05,207,2.488176255489826,1130.6142567887598
0.05,209,2.3527809471245393,1439.6175831329886
0.05,210,2.4716989784684893,1073.4034011480583
0.05,212,2.488176255489826,1130.6142567887598
0.05,214,2.4928549378945806,1250.115888567387
0.05,215,2.4844524725677615,1139.7888058501205
0.05,216,2.4349282782109847,1094.730964182833
0.05,217,2.376132996838436,992.6114930901779
0.05,218,2.488176255489826,1130.6142567887598
0.05,219,2.40891885943685,1052.8024215098678
0.05,220,2.487828317279461,708.9224586010588
0.05,221,2.3705929882862757,788.7271116613558
0.05,222,2.2311903594452693,1095.6476947938036
0.05,224,2.4401791884698403,1214.6478779020529
0.05,226,2.444861207210793,947.5820329236651
0.05,227,2.3313631737585228,1334.7156695286635
0.05,228,2.4394023173011936,1002.2978601014671
0.05,231,2.46844027187295,891.6726265379484
0.05,232,2.465349585167184,948.8711166113335
0.05,234,2.421971908851986,1121.8345140948716
0.05,235,2.4607702711972217,911.1604763022328
0.05,236,2.421971908851986,1121.8345140948716
0.05,237,2.4656345615026702,1037.1252212398242
0.05,238,2.4231111110975254,1250.2510727293184
0.05,239,2.4263746536558277,1112.9869685698561
0.05,240,2.4089823009661018,1300.9844646714
0.05,241,2.422374685292021,1272.3491662854954
0.05,242,2.3400962646221974,1195.4971421862806
0.05,243,2.401168012733437,602.9039990270229
0.05,244,2.1020159325120287,1607.0495947463794
0.05,245,2.4349282782109847,1094.730964182833
0.05,246,2.513665938310544,1039.9797933930863
0.05,247,2.535791564760031,815.2150339198283
0.05,248,2.472221431076966,881.5766331927214
0.05,249,2.433640136095346,1111.3164039517753
0.05,250,2.5198929090841,881.1050857178423
0.05,251,2.4401791884698403,1214.6478779020529
0.05,252,2.433340143799884,1673.4548773581237
0.05,253,2.4226020661594876,1702.7032427807692
0.05,254,2.388307812511747,1179.2555320755318
0.05,255,2.46844027187295,891.6726265379484
0.05,257,2.40243556325501,922.8037405017733
0.05,258,2.488176255489826,1130.6142567887598
0.05,261,2.486720414548933,1038.3639185217787
0.05,262,2.4231571138953925,364.2726312687952
0.05,264,2.501592221566138,495.24333149857887
0.05,265,2.4694480610096914,1027.879345572764
0.05,266,2.3363696675580647,1183.9523071085805
0.05,267,2.3487185331257376,1590.1659082537517
0.05,268,2.488176255489826,1130.6142567887598
0.05,269,2.408196839874106,1147.3482361468166
0.05,270,2.421971908851986,1121.8345140948716
0.05,271,2.3076060086751253,1086.244092520554
0.05,272,2.4174782236754244,1130.5053353005615
0.05,274,2.473228535154357,1018.4309911415037
0.05,277,2.462837770234943,954.51852440282
0.05,279,2.4694480610096914,1027.879345572764
0.05,281,2.4062119009820004,934.1057025419847
0.05,282,2.470402280180798,937.1874071504309
0.05,283,2.4374373688471755,1208.1475226295095
0.05,284,2.444260758554838,1205.3191880311979
0.05,286,2.475973104311116,871.2341295847191
0.05,287,2.4390895270100668,1085.3077935992956
0.05,289,2.430691707705373,1103.9549588358602
0.05,290,2.3858546220428773,1122.3969905075369
0.05,293,2.37303658226921,1166.3050853430839
0.05,294,2.538225252767232,624.558799461637
0.05,295,2.362761537317711,514.2030801921583
0.05,296,2.444861207210793,947.5820329236651
0.05,297,2.3995597008072775,1319.5576245318698
0.05,298,2.5122495992250355,857.5992208094508
0.05,299,2.427500567574299,350.17006286410015
0.05,300,2.46844027187295,891.6726265379484
0.05,301,2.292857094679547,1101.556013296668
0.05,302,2.422766840358217,1031.3124003556113
0.05,303,2.492312902671884,533.9457071228635
0.05,304,2.4095838893077697,404.9930525293812
0.05,305,2.3051003883393135,1511.0757457660516
0.05,306,2.527876124924478,836.827512503912
0.05,307,2.4614780926152204,957.5314292604967
0.05,308,2.4349282782109847,1094.730964182833
0.05,309,2.313385043130798,1229.593534813536
0.05,310,2.4844524725677615,1139.7888058501205
0.05,311,2.472221431076966,881.5766331927214
0.05,313,2.37303658226921,1166.3050853430839
0.05,314,2.4844524725677615,1139.7888058501205
0.05,315,2.4646248380062996,901.5308617879549
0.05,316,2.444260758554838,1205.3191880311979
0.05,317,2.436028585720831,1223.7995041432991
0.05,320,2.408196839874106,1147.3482361468166
0.05,321,2.3313631737585228,1334.7156695286635
0.05,322,2.43262864180993,1675.447831626429
0.05,323,2.4928549378945806,1250.115888567387
0.05,324,2.488176255489826,1130.6142567887598
0.05,325,2.4186326761151244,1258.7550239852212
0.05,327,2.4844524725677615,1139.7888058501205
0.05,328,2.1974653973934557,1002.7300617419278
0.05,329,2.4568716458897195,920.57086639708
0.05,330,2.073260808836113,1482.0024695331015
0.05,331,2.4830021244127587,557.5423248607862
0.05,332,2.4167487162511647,1174.418149360576
0.05,333,2.3607598887778902,1150.935421389434
0.05,334,2.5324697621665573,913.1045460845695
0.05,335,2.4769807780265922,1008.7726996438751
0.05,336,2.41487974727223,993.131653435751
0.05,337,2.436214292031118,1078.825251164356
0.05,338,2.3386603384200075,981.4130226644136
0.05,339,2.4349282782109847,1094.730964182833
0.05,340,2.269717438850298,1704.0820078554189
0.05,341,2.2597133928179916,1202.3832837645778
0.05,342,2.479080760270566,916.0981514540811
0.05,344,1.992570367880544,1658.612071821315
0.05,345,2.408196839874106,1147.3482361468166
0.05,346,2.473228535154357,1018.4309911415037
0.05,347,2.41466333470003,980.3979681450124
0.05,349,2.3377928100742578,1268.8460375329958
0.05,350,2.46844027187295,891.6726265379484
0.05,351,2.5090471136923154,468.5051687260917
0.05,353,2.46844027187295,891.6726265379484
0.05,355,2.4654184258179956,1155.2797396485525
0.05,359,2.4694480610096914,1027.879345572764
0.05,361,2.458423062913998,641.6630988693831
0.05,362,2.5064470640527836,651.8204681060845
0.05,363,2.4891351698963238,1259.2746047622034
0.05,365,2.4694480610096914,1027.879345572764
0.05,366,2.3210485432675343,1489.1977429948106
0.05,367,2.4694480610096914,1027.879345572764
0.05,368,2.441119323719201,518.3869983048572
0.05,369,2.3646147801959936,1108.8422517466959
0.05,370,2.281707834802974,1344.1890871247354
0.05,371,2.202807382387084,1422.4230215830614
0.05,372,2.4390895270100668,1085.3077935992956
0.05,373,2.4769807780265922,1008.7726996438751
0.05,375,2.473228535154357,1018.4309911415037
0.05,376,2.342709184465652,1175.876850250714
0.05,377,2.461783172487031,1046.1763772704578
0.05,378,2.498991578086928,675.3205585113075
0.05,379,2.461104148087304,458.67412283984686
0.05,380,1.8750886445554198,1557.7567259121001
0.05,381,2.461573767180559,1163.173778382767
0.05,382,2.4646248380062996,901.5308617879549
0.05,383,2.5051259178106537,845.1435511160505
0.05,384,2.4807095115043585,998.8974178330143
0.05,385,2.3979022140992123,1088.3533043417183
0.05,387,2.4274997414949167,1241.5948551876963
0.05,388,2.4844524725677615,1139.7888058501205
0.05,389,2.542994184856206,811.4679217834471
0.05,390,2.4263746536558277,1112.9869685698561
0.05,393,2.3968348537484494,1765.8852165716091
0.05,394,2.4578889620862685,1055.0407700674812
0.05,395,2.487166803335474,1037.2717186321352
0.05,397,2.4928549378945806,1250.115888567387
0.05,398,2.4844524725677615,1139.7888058501205
0.05,401,2.556600156215043,920.0492861379116
0.05,402,2.5351428938955944,835.5648012163927
0.05,403,2.2576861791401397,1073.1171102263315
0.05,404,2.408843388091098,850.7885830174632
0.05,405,2.4807095115043585,998.8974178330143
0.05,406,2.4033984573934926,1155.5359869889164
0.05,408,2.4117279817482635,1730.5369916053426
0.05,410,2.494809074035481,1010.6757673334083
0.05,411,2.5099444804918933,1027.3386760988267
0.05,413,2.3570152752342626,1311.8418266915053
0.05,414,2.4844524725677615,1139.7888058501205
0.05,415,2.4844524725677615,1139.7888058501205
0.05,416,2.4401791884698403,1214.6478779020529
0.05,417,2.473228535154357,1018.4309911415037
0.05,418,2.525324703111079,989.396054987972
0.05,421,2.4694480610096914,1027.879345572764
0.05,422,2.4390895270100668,1085.3077935992956
0.05,424,2.4431805676731697,1075.6786972070406
0.05,425,2.546988297153742,799.0787033643403
0.05,426,2.158166089736984,1163.2856549298917
0.05,427,2.4656345615026702,1037.1252212398242
0.05,428,2.5302575667868443,648.7942035754203
0.05,430,2.4366953676780807,944.7087226162324
0.05,431,2.421971908851986,1121.8345140948716
0.05,433,2.433640136095346,1111.3164039517753
0.05,434,2.3995799360126586,1134.5416515685204
0.05,435,2.46844027187295,891.6726265379484
0.05,436,2.4928549378945806,1250.115888567387
0.05,437,2.491890525393092,1121.262920449016
0.05,438,2.3467618310787417,1449.678866017593
0.05,440,2.438204670259571,694.2724440126104
0.05,441,2.52924530645962,979.5686677657543
0.05,442,2.3706794238726996,1001.8254035499974
0.05,443,2.4401791884698403,1214.6478779020529
0.05,444,2.4431805676731697,1075.6786972070406
0.05,445,2.4578889620862685,1055.0407700674812
0.05,446,2.494809074035481,1010.6757673334083
0.05,447,2.3947067348941427,1299.2237308555752
0.05,448,2.3907783122678974,1275.3723335130455
0.05,450,2.4282202599889198,964.5128371153378
0.05,454,2.2602645528963823,1254.6981855345175
0.05,455,2.543735605107571,772.4119870795764
0.05,456,2.4854071264792585,1268.281458789087
0.05,457,2.430691707705373,1103.9549588358602
0.05,458,2.4252716817343685,1131.556161889611
0.05,459,2.404513624290134,1127.9232040832192
0.05,460,2.444260758554838,1205.3191880311979
0.05,461,2.53979078819697,891.1141028556544
0.05,463,2.5000397976994155,1004.5551221580308
0.05,464,2.4891351698963238,1259.2746047622034
0.05,465,2.4578889620862685,1055.0407700674812
0.05,468,2.4928549378945806,1250.115888567387
0.05,470,2.3431626269011505,982.9202285989572
0.05,471,2.430691707705373,1103.9549588358602
0.05,472,2.4928549378945806,1250.115888567387
0.05,473,2.5090471136923154,468.5051687260917
0.05,476,2.4646248380062996,901.5308617879549
0.05,478,2.444260758554838,1205.3191880311979
0.05,479,2.478856006728233,916.6606906417546
0.05,480,2.5338756769601822,908.9106638571932
0.05,481,2.4646248380062996,901.5308617879549
0.05,483,2.0894315128667795,1613.6827367722783
0.05,484,2.5342200515465394,636.7841840243351
0.05,485,2.277299426161472,1116.3809619502224
0.05,487,2.4915526275519797,697.9345185030846
0.05,488,2.3852279978572963,955.1141154672302
0.05,489,2.405565790075024,1083.1431337671534
0.05,490,2.4401791884698403,1214.6478779020529
0.05,491,2.436028585720831,1223.7995041432991
0.05,492,2.475973104311116,871.2341295847191
0.05,493,2.444861207210793,947.5820329236651
0.05,494,2.4404025106983767,1071.3802144262006
0.05,496,2.43210244038626,1015.4911810577012
0.05,499,2.449764821478368,1186.1519906431583
0.05,500,2.4263746536558277,1112.9869685698561
0.05,501,2.4568716458897195,920.57086639708
0.05,502,2.4482783675813296,1195.8081763977182
0.05,503,2.434996131686514,1242.7430361035924
0.05,504,2.472221431076966,881.5766331927214
0.05,505,2.4718512737518528,847.7184377647275
0.05,506,2.4891351698963238,1259.2746047622034
0.05,507,2.4654184258179956,1155.2797396485525
0.05,508,2.410663499990179,1249.5190912568812
0.05,509,2.4928549378945806,1250.115888567387
0.05,510,2.4844524725677615,1139.7888058501205
0.05,511,2.4646248380062996,901.5308617879549
0.05,512,2.4263746536558277,1112.9869685698561
0.05,513,2.461783172487031,1046.1763772704578
0.05,514,2.4694480610096914,1027.879345572764
0.05,515,2.4568716458897195,920.57086639708
0.05,516,2.4692254753996896,1147.2621917251533
0.05,519,2.4245235708054933,1172.143773555114
0.05,520,2.3298090716224458,1893.0292494369528
0.05,521,2.509960996957476,830.783362582771
0.05,522,2.3880384308292957,901.2634957318762
0.05,523,2.523792821016929,826.9577040875145
0.05,525,2.490452055962332,533.3713643086393
0.05,526,2.5062566290022645,1059.4241212627712
0.05,528,2.3966547147167656,954.2371312598355
0.05,529,2.386255287747369,1215.5007235507805
0.05,530,2.4844524725677615,1139.7888058501205
0.05,531,2.4318038272715246,1232.77979482532
0.05,533,2.359348287186759,1019.8140154872739
0.05,534,2.4349282782109847,1094.730964182833
0.05,535,2.408196839874106,1147.3482361468166
0.05,536,2.4318038272715246,1232.77979482532
0.05,537,2.453000725821059,450.20106727777386
0.05,540,2.430691707705373,1103.9549588358602
0.05,541,2.461783172487031,1046.1763772704578
0.05,544,2.512068751130549,971.986072769623
0.05,545,2.4774472277385207,1060.3905792670457
0.05,546,2.4525269616046392,1113.2807224594594
0.05,547,2.4844524725677615,1139.7888058501205
0.05,551,2.4903758544879655,962.3403054720432
0.05,552,2.3474835890789683,832.0222398779525
0.05,553,2.3698445038208966,1069.384169288827
0.05,554,2.3979022140992123,1088.3533043417183
0.05,555,2.4390895270100668,1085.3077935992956
0.05,556,2.3534858051343694,821.4775894653699
0.05,557,2.440059199919435,306.1948646962868
0.05,558,2.475973104311116,871.2341295847191
0.05,559,2.366471615780475,1142.3778007267572
0.05,563,2.4199517802718513,1236.0916540847375
0.05,564,2.46844027187295,891.6726265379484
0.05,565,2.342709184465652,1175.876850250714
0.05,566,2.369775715328671,1150.6199093397897
0.05,567,1.8924183979127853,1552.2895518794905
0.05,568,2.4390546902906753,1232.6515825467852
0.05,569,2.4349282782109847,1094.730964182833
0.05,570,2.4319515995351098,1086.1560140281272
0.05,571,2.4349282782109847,1094.730964182833
0.05,572,2.471428613446668,934.760902913329
0.05,574,2.4263746536558277,1112.9869685698561
0.05,575,2.4769807780265922,1008.7726996438751
0.05,576,2.324859675179623,1288.243755003705
0.05,577,2.4928549378945806,1250.115888567387
0.05,578,2.421971908851986,1121.8345140948716
0.05,579,2.4607702711972217,911.1604763022328
0.05,580,2.4529239717227687,929.7715651678172
0.05,581,2.46844027187295,891.6726265379484
0.05,582,2.4390895270100668,1085.3077935992956
0.05,583,2.546988297153742,799.0787033643403
0.05,585,2.3880384308292957,901.2634957318762
0.05,586,2.4274997414949167,1241.5948551876963
0.05,587,2.4568716458897195,920.57086639708
0.05,588,2.4349282782109847,1094.730964182833
0.05,589,2.4348364844612465,780.7018490510732
0.05,590,2.4442642300117474,1128.8526742982663
0.05,592,2.2930371875547793,1674.81862428941
0.05,593,2.46844027187295,891.6726265379484
0.05,595,2.440894419119555,1134.9384574852618
0.05,597,2.415289064515042,567.8159128083488
0.05,598,2.4646248380062996,901.5308617879549
0.05,599,2.4401791884698403,1214.6478779020529
0.05,601,2.4844524725677615,1139.7888058501205
0.05,602,2.49110985567831,350.3490493193656
0.05,603,2.46844027187295,891.6726265379484
0.05,604,2.4263746536558277,1112.9869685698561
0.05,605,2.2586938766708213,1565.9303376018743
0.05,607,2.410663499990179,1249.5190912568812
0.05,608,2.4692254753996896,1147.2621917251533
0.05,609,2.4408227050229314,934.5800808530823
0.05,610,2.3487185331257376,1590.1659082537517
0.05,611,2.552181522375814,769.8499881114524
0.05,613,2.4568716458897195,920.57086639708
0.05,614,2.5351428938955944,835.5648012163927
0.05,615,2.4891351698963238,1259.2746047622034
0.05,616,2.4646248380062996,901.5308617879549
0.05,617,2.4646248380062996,901.5308617879549
0.05,618,2.3445333028482844,1323.418866217851
0.05,619,2.436028585720831,1223.7995041432991
0.05,620,2.3929759571807736,1097.6849214204547
0.05,621,2.4274997414949167,1241.5948551876963
0.05,622,2.4282202599889198,964.5128371153378
0.05,623,2.354698550752,1579.5800909697723
0.05,625,2.4390895270100668,1085.3077935992956
0.05,626,2.4646248380062996,901.5308617879549
0.05,628,2.3806269498386667,1131.9172800728643
0.05,629,2.517303155388229,950.0561310241935
0.05,630,2.433640136095346,1111.3164039517753
0.05,631,2.444883293538377,924.2963489301433
0.05,632,2.354698550752,1579.5800909697723
0.05,633,2.4349282782109847,1094.730964182833
0.05,634,2.4505852985207746,804.6804369501133
0.05,635,2.4318038272715246,1232.77979482532
0.05,636,2.4568716458897195,920.57086639708
0.05,637,2.4844524725677615,1139.7888058501205
0.05,638,2.4128883091227777,1139.007285848517
0.05,639,2.490452055962332,533.3713643086393
0.05,640,2.46844027187295,891.6726265379484
0.05,641,2.5510323788785154,786.4593979032779
0.05,643,2.46844027187295,891.6726265379484
0.05,644,2.46844027187295,891.6726265379484
0.05,645,2.3610688282106724,953.5036971985331
0.05,646,2.4349282782109847,1094.730964182833
0.05,647,2.4349282782109847,1094.730964182833
0.05,648,2.509747308677267,970.7942295561143
0.05,649,2.4769807780265922,1008.7726996438751
0.05,650,2.3593346872478564,810.7494768098843
0.05,651,2.3760126494831857,777.4250962740666
0.05,653,2.4947895160665707,335.580760431484
0.05,654,2.2514645696659583,1259.5914217475722
0.05,655,2.4152025435340607,1721.834917067717
0.05,656,2.4844524725677615,1139.7888058501205
0.05,657,2.359348287186759,1019.8140154872739
0.05,658,2.5062566290022645,1059.4241212627712
0.05,660,2.541251231477137,949.2201453670446
0.05,661,2.431024018364758,809.862646051093
0.05,662,2.4128883091227777,1139.007285848517
0.05,664,2.3706794238726996,1001.8254035499974
0.05,665,2.473228535154357,1018.4309911415037
0.05,666,2.4663112971900047,946.680705943938
0.05,667,2.424451467478478,1229.2454565715277
0.05,668,2.4045081782585314,1748.0599982842073
0.05,669,2.520931228800126,797.0026846500982
0.05,671,2.430691707705373,1103.9549588358602
0.05,672,2.4044908943760555,1059.218756897333
0.05,674,2.4568716458897195,920.57086639708
0.05,676,2.3934593712386705,1171.4823117066005
0.05,677,2.480468990014152,1122.4295792598284
0.05,678,2.436028585720831,1223.7995041432991
0.05,679,2.4646248380062996,901.5308617879549
0.05,681,2.4390895270100668,1085.3077935992956
0.05,682,2.4349282782109847,1094.730964182833
0.05,683,2.3552540869129697,963.463366239384
0.05,686,2.3136725653531287,1147.7330169416805
0.05,687,2.543735605107571,772.4119870795764
0.05,688,2.354698550752,1579.5800909697723
0.05,689,2.444260758554838,1205.3191880311979
0.05,690,2.3314110034147717,1278.5935485377663
0.05,691,2.484678008757365,901.8081768655334
0.05,692,2.488176255489826,1130.6142567887598
0.05,693,2.42694176975193,1691.096296536151
0.05,694,2.2930371875547793,1674.81862428941
0.05,695,2.488176255489826,1130.6142567887598
0.05,696,2.472221431076966,881.5766331927214
0.05,697,2.4886230614742857,546.8270220654036
0.05,698,2.4769807780265922,1008.7726996438751
0.05,699,2.430691707705373,1103.9549588358602
0.05,700,2.4965709391445903,1240.8008087629603
0.05,701,2.4007537349015937,1011.3478873578654
0.05,702,2.4646248380062996,901.5308617879549
0.05,705,2.4390895270100668,1085.3077935992956
0.05,706,2.537204792403479,959.4835908533778
0.05,707,2.3076060086751253,1086.244092520554
0.05,708,2.4474725234734396,765.6606029449019
0.05,710,2.334242792819955,1469.5818708645
0.05,711,2.473228535154357,1018.4309911415037
0.05,712,2.3636788840313954,1665.8477238938951
0.05,713,2.4390895270100668,1085.3077935992956
0.05,714,2.487828317279461,708.9224586010588
0.05,715,2.444260758554838,1205.3191880311979
0.05,716,2.492068682802301,1025.0887593822558
0.05,717,2.4844524725677615,1139.7888058501205
0.05,718,2.4915526275519797,697.9345185030846
0.05,719,2.4844524725677615,1139.7888058501205
0.05,720,2.5274517895279187,858.769515097285
0.05,721,2.498991578086928,675.3205585113075
0.05,723,2.4520148491739597,259.5999398621292
0.05,725,2.334242792819955,1469.5818708645
0.05,726,2.4274997414949167,1241.5948551876963
0.05,728,2.46844027187295,891.6726265379484
0.05,729,2.4607702711972217,911.1604763022328
0.05,730,2.518883063002657,952.7757822981764
0.05,731,2.4866475140363455,896.6521722331383
0.05,732,2.490452055962332,533.3713643086393
0.05,734,2.2615290365243497,1713.7335053621935
0.05,735,2.3851234561914407,955.2975718682435
0.05,736,2.4263746536558277,1112.9869685698561
0.05,737,2.4928549378945806,1250.115888567387
0.05,738,2.4837304764545776,379.03278814521843
0.05,740,2.4844524725677615,1139.7888058501205
0.05,741,2.478856006728233,916.6606906417546
0.05,742,2.5342200515465394,636.7841840243351
0.05,743,2.4895404463117043,888.9591115630701
0.05,744,2.4891351698963238,1259.2746047622034
0.05,745,2.509747308677267,970.7942295561143
0.05,747,2.336036944161025,1027.851999540856
0.05,748,2.4498026860607456,806.9852806573858
0.05,749,2.4252716817343685,1131.556161889611
0.05,750,2.4401791884698403,1214.6478779020529
0.05,751,2.472221431076966,881.5766331927214
0.05,753,2.5351428938955944,835.5648012163927
0.05,755,2.4401791884698403,1214.6478779020529
0.05,756,2.487828317279461,708.9224586010588
