centile,observations,response_var_0,response_var_1
0.05,3,2.4814346066014226,1014.6567684715837
0.05,6,2.4667856982761007,867.4798622520709
0.05,13,2.463328045544231,877.9328491923892
0.05,19,2.3322186785082057,462.3025627722236
0.05,21,2.3110187887445406,1556.572562627997
0.05,22,2.48664204158373,1108.5331016815012
0.05,25,2.4045373026240315,1530.4969313731422
0.05,26,2.4736241182134826,845.8715257847953
0.05,27,2.3972406218773505,286.4427467407064
0.05,28,2.5094835698496265,726.8505492158289
0.05,33,2.5200022790992676,687.2176978069049
0.05,35,2.51222815799795,925.6285135912171
0.05,39,2.230670136630188,994.2719753286909
0.05,40,2.3880582625376303,1171.8778487580091
0.05,42,2.4814346066014226,1014.6567684715837
0.05,54,2.4712655745575387,1045.1369845660947
0.05,60,2.3926739707282754,1165.8672567284045
0.05,67,2.4876563414608177,1282.8570417180808
0.05,69,2.426356475866336,1336.9789484879793
0.05,82,2.3880582625376303,1171.8778487580091
0.05,86,2.511605433406766,686.4099879602528
0.05,101,2.4678359490428394,1054.8938041994284
0.05,103,2.5251456916622446,892.9338713553307
0.05,107,2.4876563414608177,1282.8570417180808
0.05,116,2.478005961516812,1179.0123281901158
0.05,118,2.4340949329720862,1230.1456131983355
0.05,123,2.40291114959416,1345.9733415352684
0.05,129,2.369280428951831,814.5636484141785
0.05,134,2.397441608187568,1548.6265606125057
0.05,135,2.4404253629450974,1034.4431793914835
0.05,140,2.4488088477549113,1192.4295267588382
0.05,143,2.48664204158373,1108.5331016815012
0.05,148,2.387662236870289,1408.6948069555078
0.05,153,2.466539642921744,865.8907271861933
0.05,154,2.3073653863951833,703.0679973134519
0.05,156,2.463328045544231,877.9328491923892
0.05,163,2.4211102038698344,1172.320570099862
0.05,165,2.4678359490428394,1054.8938041994284
0.05,173,2.3848546475685435,1348.8880102985431
0.05,179,2.2884261866731825,920.2545637806863
0.05,182,2.31414052973036,896.0690258359618
0.05,183,2.4208410172507855,693.8067642509084
0.05,187,2.4329459646142952,1053.9937745158873
0.05,203,2.4798891100906535,1023.453824932422
0.05,209,2.3480908368370526,1409.332184936055
0.05,212,2.48664204158373,1108.5331016815012
0.05,217,2.3741288532068703,804.861383140553
0.05,221,2.3528381940887972,606.605911792667
0.05,224,2.44520534032601,1202.1151533101
0.05,231,2.470216571484614,856.7957215122577
0.05,239,2.4329459646142952,1053.9937745158873
0.05,241,2.4187351488838558,1357.79103988953
0.05,243,2.37580731831493,603.179409459487
0.05,255,2.470216571484614,856.7957215122577
0.05,264,2.51734103044431,425.13294654013566
0.05,265,2.4712655745575387,1045.1369845660947
0.05,269,2.4172489214005,1090.8855485520878
0.05,270,2.4291192772646863,1063.482412662799
0.05,271,2.314476277331656,900.2083395300076
0.05,283,2.431714524548235,1279.8831879578916
0.05,284,2.4488088477549113,1192.4295267588382
0.05,286,2.477011760952195,834.6982350631888
0.05,289,2.436713487072497,1044.3164378748352
0.05,290,2.4206759909068154,1162.6080556410595
0.05,294,2.5382394017165524,634.5311880505304
0.05,302,2.431297159103258,950.7808699441521
0.05,304,2.383789630077974,331.44813773760006
0.05,307,2.4653232354723293,869.2439982713483
0.05,317,2.441554189841403,1211.6258293844694
0.05,320,2.4172489214005,1090.8855485520878
0.05,324,2.48664204158373,1108.5331016815012
0.05,332,2.4263292473476605,1145.0812220498992
0.05,340,2.281354770037307,1783.3293913489993
0.05,341,2.2557520456406377,1150.8778528732093
0.05,342,2.4811596623071366,823.0621140665396
0.05,359,2.4712655745575387,1045.1369845660947
0.05,365,2.4712655745575387,1045.1369845660947
0.05,367,2.4712655745575387,1045.1369845660947
0.05,370,2.286264916908582,1242.4839799264064
0.05,371,2.2200581769288155,1319.9447970224955
0.05,375,2.4746729456211836,1035.1832845953354
0.05,379,2.4564777023072777,394.44947395517977
0.05,384,2.4814346066014226,1014.6567684715837
0.05,394,2.4608960666774573,1073.8446578648898
0.05,397,2.4910338718521023,1273.3905354068406
0.05,402,2.520349627637228,861.6777913816361
0.05,406,2.413150244657989,1099.687649692673
0.05,410,2.5081005181605343,915.33323401445
0.05,413,2.359843019384402,1375.6779472876408
0.05,425,2.530735236735008,824.3249752427728
0.05,426,2.1640456424329813,1064.6360498763572
0.05,433,2.4286395370454543,1150.6593734421112
0.05,435,2.470216571484614,856.7957215122577
0.05,437,2.4900149165624796,1098.66935963395
0.05,446,2.5081005181605343,915.33323401445
0.05,450,2.441428166700385,847.8866761414724
0.05,460,2.4488088477549113,1192.4295267588382
0.05,468,2.4910338718521023,1273.3905354068406
0.05,472,2.4910338718521023,1273.3905354068406
0.05,473,2.5243568059985932,395.3276510265707
0.05,480,2.531221106150917,860.5703588659269
0.05,485,2.288894135271694,929.0499261712494
0.05,488,2.3571121938120414,1015.0959148233873
0.05,507,2.4574154215362594,1228.4043582025502
0.05,509,2.4910338718521023,1273.3905354068406
0.05,512,2.4329459646142952,1053.9937745158873
0.05,515,2.459840131913503,888.1633943811967
0.05,521,2.5092454634470576,727.7293086937227
0.05,523,2.5251456916622446,892.9338713553307
0.05,529,2.40059965173709,1187.6535481377
0.05,531,2.4378518930203765,1220.9673892627027
0.05,535,2.4172489214005,1090.8855485520878
0.05,558,2.477011760952195,834.6982350631888
0.05,559,2.365812237282086,1014.4243969946333
0.05,565,2.3449833408157037,1046.889468156357
0.05,574,2.4329459646142952,1053.9937745158873
0.05,578,2.4291192772646863,1063.482412662799
0.05,579,2.463328045544231,877.9328491923892
0.05,585,2.369648264237759,785.4645517014649
0.05,592,2.30096651280123,1758.3406498835009
0.05,599,2.44520534032601,1202.1151533101
0.05,601,2.483262474223606,1118.2128265842882
0.05,616,2.4667856982761007,867.4798622520709
0.05,628,2.4166993624470137,1172.5052854471987
0.05,632,2.350058999249082,1587.9768369331186
0.05,633,2.4404253629450974,1034.4431793914835
0.05,634,2.4225433423927583,865.8594157942107
0.05,641,2.5342573967593647,811.3528502102104
0.05,643,2.470216571484614,856.7957215122577
0.05,653,2.487104853438231,257.3591829824304
0.05,654,2.270743981315144,1266.2212537827866
0.05,657,2.3592645648427992,833.3226982305998
0.05,671,2.436713487072497,1044.3164378748352
0.05,674,2.459840131913503,888.1633943811967
0.05,677,2.4712388932485756,1196.0567818174902
0.05,678,2.441554189841403,1211.6258293844694
0.05,682,2.4404253629450974,1034.4431793914835
0.05,690,2.3294172584122825,1175.1684245322886
0.05,697,2.4816680849920103,545.640204462455
0.05,699,2.436713487072497,1044.3164378748352
0.05,701,2.3842216868996347,956.8558119571264
0.05,702,2.4667856982761007,867.4798622520709
0.05,706,2.528561333157789,872.3793061634797
0.05,708,2.457838067761006,570.1038422622356
0.05,710,2.331661760000931,1439.6815691955119
0.05,713,2.444085099386257,1024.3666419252543
0.05,716,2.4931119417833743,985.6180269253955
0.05,718,2.5081590859015623,698.3265654260165
0.05,726,2.4340949329720862,1230.1456131983355
0.05,740,2.483262474223606,1118.2128265842882
0.05,757,2.3344725443687984,1051.0180522446226
0.05,761,2.463328045544231,877.9328491923892
0.05,762,2.4851778230009387,1008.6946289791651
0.05,763,2.31414052973036,896.0690258359618
0.05,764,2.4378518930203765,1220.9673892627027
0.05,768,2.4291192772646863,1063.482412662799
0.05,775,2.4715458264207344,585.4326243113449
0.05,780,2.4667856982761007,867.4798622520709
0.05,785,2.444085099386257,1024.3666419252543
0.05,786,2.404913259196453,1529.511626572077
0.05,800,2.463328045544231,877.9328491923892
0.05,809,2.48664204158373,1108.5331016815012
0.05,817,2.483262474223606,1118.2128265842882
0.05,824,2.48664204158373,1108.5331016815012
0.05,835,2.386813153824659,957.4156383180632
0.05,837,2.4450758746227392,836.9359064315827
0.05,842,2.4746729456211836,1035.1832845953354
0.05,844,2.4736241182134826,845.8715257847953
0.05,845,2.5138693069082794,439.54829174659426
0.05,847,2.4598927659353755,883.8276396188386
0.05,848,2.4476961902026866,1014.0793811901417
0.05,853,2.4378518930203765,1220.9673892627027
0.25,3,2.5051774153017203,1105.3375422677807
0.25,6,2.4906455485278713,966.500756301397
0.25,13,2.487329878410553,978.0986747500759
0.25,19,2.3770984948751472,675.0738333564416
0.25,21,2.3669429779557762,1916.5346429220926
0.25,22,2.5110450126701687,1204.1000564352755
0.25,25,2.4364224849283573,1650.1475077055047
0.25,26,2.497281800333252,942.9200937555252
0.25,27,2.4312673982031106,491.491201755877
0.25,28,2.535040025426763,834.7774129940983
0.25,33,2.551259542740359,852.2164384577761
0.25,35,2.537997231862615,1024.068495971727
0.25,39,2.2925260032014907,1200.3877855911687
0.25,40,2.422576944779276,1361.6004327923351
0.25,42,2.5051774153017203,1105.3375422677807
0.25,54,2.4951755041732837,1138.8429972003728
0.25,60,2.4264525129906462,1352.2439610303272
0.25,67,2.512277115631731,1379.1802651289556
0.25,69,2.456131418590862,1464.7262147276133
0.25,82,2.422576944779276,1361.6004327923351
0.25,86,2.540187688482948,834.6701460610178
0.25,101,2.491855566883004,1149.8165553861104
0.25,103,2.557107747363559,1037.3158036342738
0.25,107,2.512277115631731,1379.1802651289556
0.25,116,2.5038367452726424,1309.2388439430058
0.25,118,2.459767475088672,1323.6613572334747
0.25,123,2.4353266821810147,1463.560079147292
0.25,129,2.4066211566010454,1017.3107763742285
0.25,134,2.430261596774953,1670.246105363951
