observations,response_var_0,response_var_1
1,-0.24339915848574215,0.48182236403592477
2,-0.671359374046174,0.5081954638901367
3,1.866932509252103,-1.3361111904315928
4,1.4195320182102136,-2.3991389885260648
5,0.5814216178936638,2.7989673819811967
6,-0.8581696593633441,1.6577379761630326
7,1.1032827185776686,4.30387390309109
8,0.11350224040878966,-0.871024132628376
9,-0.9695348476852702,-2.6575104012828374
10,0.37590559907014925,0.719656042210302
11,-0.44959360585012054,4.722016783894228
13,2.378571363394895,5.64100435910841
14,0.9896856418767601,-0.6303943596164897
16,4.262483413428567,7.400534729243077
19,0.482295326536707,0.16842121522687126
20,0.2909184573080544,-2.275336337799855
21,0.909897479932606,-2.3497953283164885
22,0.371685476581487,-0.2394947160254145
24,0.6252933343247712,-0.5368735910564081
25,4.25305927186397,6.8160270525375575
26,-0.6744229302433762,0.31587572130637315
27,0.627912671046074,-0.03834293631672064
28,0.8130584265689264,0.4859755464857952
30,3.4383554301054247,-0.8079811016545186
31,-1.098405343390435,1.7590982383024607
33,2.361431848928726,1.583176895166845
34,-2.520023844719545,-1.1767545994291388
35,0.6130626024704188,-0.30154825274598623
37,0.01600599347106541,-4.374268427850286
38,1.3101811307381688,6.256905146238994
39,5.185592275267525,-1.987704770810241
40,0.1828714280281914,-2.643607353555847
41,1.2008833593339239,2.5171683957463094
42,-2.669776867889681,1.6596005790234374
43,3.3317421451957285,2.61868983677108
44,0.3698083314122357,0.3412882920457973
45,0.6371427510026892,-2.185559436452921
46,-2.106200035901596,-3.921797211479949
47,1.5851483469857193,-0.058076530165918246
48,0.8454264325214651,3.1425160954137596
50,-0.6944597386338006,0.08494939670164234
51,2.3837657374419092,8.29790028158471
52,-1.2066747765264327,-0.7380562761174776
53,-1.6484233778856268,-0.049611416952601496
54,1.199654995907678,-5.351112489088354
55,-1.4356835783407786,-1.2618214932635934
58,-2.7997894233131464,2.3772782487515185
59,3.082926275286343,-0.7287781506318627
60,1.946896837275208,-1.281550918001662
61,-1.9025641765070356,-1.8790366740304854
63,-0.9754939951916103,-0.019425569797779454
64,-1.221129518110405,-3.5802331287069604
66,1.4077093057969028,-1.2796442202314244
67,-0.7427214793612212,-1.2510149921489522
68,-2.84296452885428,12.37549212950018
69,0.3716084957513227,1.676756261542084
71,-0.27374832983472064,-0.3845885700223888
73,-1.4920706153234722,1.872150421689371
74,-0.3659968182930456,-1.571909638162361
75,2.488704483895822,-0.4443420814702244
77,-0.029620223346263824,2.7197655987997895
78,-1.9026033207949404,-0.00891406056252184
79,3.625588954653561,-0.5092272373586169
80,1.1124086585958022,2.138827043773446
81,-2.405680399389178,0.7959966272638092
82,0.9031491499109603,-2.6247118764609754
83,-2.8869956794265144,3.626847739234197
84,3.458682372821985,1.3100273749503466
85,-2.5278831197830316,0.9396285862149281
86,3.316812068342062,-0.5019124649165134
87,1.8038581364730828,4.4098124857286916
88,-0.8383637896096345,3.7696774161946105
89,-1.6917994750134822,-3.9165516054945826
90,0.9544757200030298,-2.2606884666245755
91,0.5258548829478282,3.2752103155730583
93,3.2145473590037166,4.232980441027759
95,1.3252803990609616,0.86262712597376
96,1.6971981908939455,-6.709602529779755
97,-0.970219110403085,-0.9136012979033081
98,-3.3287287898405133,4.793978711736285
99,-2.503034096631694,-1.9077076070445353
101,0.03663560275771943,-0.4165303488061226
102,-1.3506900545373226,-0.4143727632863369
103,1.279248322912677,-2.4886701556726116
104,-2.8884592692100304,-2.7976886234917457
105,-0.1016280118369944,-2.999564567160853
106,-3.6788458815393814,6.568397851099566
107,0.28800337047716973,2.619686812857296
109,-1.8452536396954184,-2.814635557797915
110,-1.16041571043182,-5.288140263050054
