observations,centile,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
1032,0.05,385.1622969382894,2687.7568295213305,1640.6220446418433,469222.54814024275
1032,0.25,909.4747190695093,5394.459676349967,1801.2733270407268,501669.7771575822
1032,0.5,1213.8508750716699,7077.397462621485,1930.6793459434132,525638.5865763087
1032,0.75,1510.7729959740684,8905.132413076106,2095.9576609129685,553798.1956775028
1032,0.95,1998.198659438896,12643.06628693855,2427.3017717899365,605301.2417312126
1034,0.05,208.6417400152618,1575.7794015351901,1388.2906764883799,438870.4368393138
1034,0.25,696.2051295789828,4282.533424366173,1580.6068059806703,473992.0725047942
1034,0.5,973.3455920733884,5871.053460297119,1695.1124523328263,495954.37058313185
1034,0.75,1225.1410488764777,7405.785013042482,1810.025367698501,518735.7720637614
1034,0.95,1585.3308383101632,9994.51965933214,2014.3736531627067,557984.3125018891
1035,0.05,409.10367345896657,2892.5923988806153,1617.2255466375593,487740.5044758079
1035,0.25,851.4943194000118,5339.622162083289,1780.2420611143436,520236.22497937176
1035,0.5,1112.1434289813724,6870.563217224952,1907.7090273662923,546673.9672407168
1035,0.75,1358.9792508033972,8487.359762971899,2069.3666042394434,578591.4536496974
1035,0.95,1732.1622465404628,11560.996784584959,2395.629402662791,636400.4395672553
1037,0.05,384.90677249783903,2794.101067496633,1634.9627477270583,471983.8242053024
1037,0.25,894.0079564702519,5437.028030400804,1795.8120265717637,504232.9812643426
1037,0.5,1189.89093616253,7089.551227854514,1924.391616697302,528433.4537666041
1037,0.75,1476.0779834022692,8883.695494795742,2088.25877695121,557030.2713459757
1037,0.95,1936.8348442427732,12520.996734682734,2417.1682693588646,609301.0807171441
1038,0.05,397.40232832503034,2955.374833576695,1619.500227115781,483733.9908112159
1038,0.25,854.9034202575356,5428.204315070927,1781.847008732263,515945.1012409829
1038,0.5,1123.2253213013216,6983.251342723594,1909.060053925843,541674.874012007
1038,0.75,1377.8288678035035,8645.381958748338,2070.3637253554098,572628.7813062641
1038,0.95,1766.5815011532636,11870.903535971353,2395.4671524060514,628870.2974768856
1039,0.05,237.72841177678265,1343.3862070965479,1379.6392528575998,446677.4719666444
1039,0.25,699.9521170986895,4046.4034990332407,1575.120885522611,480468.1222831591
1039,0.5,965.252324033828,5622.7297549054,1690.8844480917246,502326.9564640718
1039,0.75,1206.769337988147,7118.498420418357,1806.412274504226,525762.2565300942
1039,0.95,1549.6162271133753,9547.722563938638,2011.248399497164,566985.4693269721
104,0.05,-155.7494799321114,3179.947470219221,1545.2109380465913,446655.33310699085
104,0.25,506.9901831356286,5766.604709490362,1708.0166154541282,480993.7743497791
104,0.5,857.7946415050585,7431.771753102946,1821.3115819002187,503243.4278874983
104,0.75,1160.8769047728167,9306.832650967252,1954.8287329642894,527235.301602978
104,0.95,1582.1748360329086,13261.568471846891,2218.25479929434,569737.6384618207
1040,0.05,201.4784266605866,1619.453787481294,1389.7733471393815,436329.6025865522
1040,0.25,697.461157311089,4336.24223292196,1581.4140901481815,471938.06638219766
1040,0.5,978.5443795829235,5932.524723027899,1695.6265963609865,493990.19786276924
1040,0.75,1233.917032155738,7482.1087729829205,1810.3215833319412,516624.65674095246
1040,0.95,1600.6335963839915,10123.95277485133,2014.2625016474112,555328.1383502603
